Totals & Averages,INVOICEID,IINVOICENUM,TENANTID,DINVOICED,DDUE,DPAIDTHRU,DDELETED,INVOICEDETAILID,LEDGERID,CHARGEID,PAYMENTID,EMPLOYEEID
,2475941,17994,1441,2021-01-07 09:22:00.757000,2021-01-22 23:59:59,,,4360599,55760,10902276,8976980,2756
,2476191,18000,442163,2021-01-08 09:26:34.323000,2021-01-08 23:59:59,,,4361057,406860,10902700,8967955,2756
,2476415,18005,440717,2021-01-09 09:11:46.803000,2021-01-09 23:59:59,,,4361464,405628,10903373,8968875,2756
,2476416,18006,448024,2021-01-09 09:11:49.160000,2021-01-09 23:59:59,,,4361465,412707,10903376,8968876,2756
,2476411,18001,441599,2021-01-09 09:10:16.453000,2021-01-24 23:59:59,,,4361459,406171,10903701,8976660,2756
,2476411,18001,441599,2021-01-09 09:10:16.453000,2021-01-24 23:59:59,,,4361460,406171,10903702,8976661,2756
,2476412,18002,364916,2021-01-09 09:10:21.390000,2021-01-24 23:59:59,,,4361461,334084,10903703,8978434,2756
,2476413,18003,421656,2021-01-09 09:10:25.797000,2021-01-24 23:59:59,,,4361462,387087,10903704,8977417,2756
,2476414,18004,163799,2021-01-09 09:10:29.717000,2021-01-16 23:59:59,,,4361463,163047,10903705,8973687,2756
,2476743,18007,108534,2021-01-11 10:03:18.743000,2021-01-10 23:59:59,,,4362219,217534,10903906,8969767,2756
,2476749,18013,445586,2021-01-11 10:03:35.780000,2021-01-10 23:59:59,,,4362225,410464,10903912,8969773,2756
,2476746,18010,356491,2021-01-11 10:03:25.627000,2021-01-10 23:59:59,,,4362222,328040,10903913,8969770,2756
,2476744,18008,273819,2021-01-11 10:03:21.423000,2021-01-10 23:59:59,,,4362220,401651,10903915,8969768,2756
,2476751,18015,448986,2021-01-11 10:03:46.557000,2021-01-10 23:59:59,,,4362227,413795,10903917,8969775,2756
,2476745,18009,424392,2021-01-11 10:03:23.517000,2021-01-11 23:59:59,,,4362221,389846,10904199,8969769,2756
,2476748,18012,184477,2021-01-11 10:03:33.797000,2021-01-11 23:59:59,,,4362224,183301,10904201,8969772,2756
,2476750,18014,442277,2021-01-11 10:03:44.277000,2021-01-11 23:59:59,,,4362226,406957,10904202,8969774,2756
,2476747,18011,229961,2021-01-11 10:03:27.657000,2021-01-11 23:59:59,,,4362223,223293,10904203,8969771,2756
,2485910,18126,374111,2021-02-03 16:15:27.033000,2021-01-11 23:59:59,,,4378065,385648,10904205,8990964,1212
,2477133,18021,438322,2021-01-12 09:29:16.127000,2021-01-12 23:59:59,,,4362807,403698,10907380,8970849,2756
,2477132,18020,433417,2021-01-12 09:29:14.010000,2021-01-12 23:59:59,,,4362806,398952,10907381,8970848,2756
,2477065,18016,439881,2021-01-12 08:54:47.570000,2021-01-19 23:59:59,,,4362703,404967,10908782,8999859,2756
,2487910,18161,439881,2021-02-12 09:19:53.220000,2021-02-19 23:59:59,,,4381729,404967,10908782,8999859,2756
,2477065,18016,439881,2021-01-12 08:54:47.570000,2021-01-19 23:59:59,,,4362704,404965,10908783,8999860,2756
,2487910,18161,439881,2021-02-12 09:19:53.220000,2021-02-19 23:59:59,,,4381732,404965,10908783,8999860,2756
,2477066,18017,361819,2021-01-12 08:54:51.480000,2021-01-17 23:59:59,,,4362705,332345,10908784,8974397,2756
,2477068,18018,80049,2021-01-12 08:54:54.810000,2021-01-27 23:59:59,,,4362707,86393,10908785,8985806,2756
,2477068,18018,80049,2021-01-12 08:54:54.810000,2021-01-27 23:59:59,,,4362708,330254,10908786,8985807,2756
,2477069,18019,86147,2021-01-12 08:54:58.393000,2021-01-14 23:59:59,,,4362709,93355,10908787,8978678,2756
,2477069,18019,86147,2021-01-12 08:54:58.393000,2021-01-14 23:59:59,,,4362710,93355,10908788,8978679,2756
,2483485,18104,226303,2021-02-01 09:28:48.800000,2021-02-06 23:59:59,,,4375101,219990,10909112,8991493,2756
,2477353,18022,284085,2021-01-13 09:18:16.850000,2021-01-28 23:59:59,,,4363180,266895,10909402,8980812,1212
,2477353,18022,284085,2021-01-13 09:18:16.850000,2021-01-28 23:59:59,,,4363181,266895,10909403,8980813,1212
,2477636,18025,445720,2021-01-14 09:28:21.457000,2021-01-14 23:59:59,,,4363688,410579,10909696,8972277,2756
,2477639,18028,290337,2021-01-14 09:28:34.677000,2021-01-14 23:59:59,,,4363691,272712,10909697,8972280,2756
,2477642,18031,434923,2021-01-14 09:28:41.787000,2021-01-14 23:59:59,,,4363695,400406,10909698,8972284,2756
,2477640,18029,61126,2021-01-14 09:28:37.223000,2021-01-14 23:59:59,,,4363692,68158,10909700,8972281,2756
,2477641,18030,1357,2021-01-14 09:28:39.647000,2021-01-14 23:59:59,,,4363694,124085,10909701,8972283,2756
,2477637,18026,423535,2021-01-14 09:28:23.697000,2021-01-14 23:59:59,,,4363689,388976,10909702,8972278,2756
,2477638,18027,424454,2021-01-14 09:28:25.603000,2021-01-14 23:59:59,,,4363690,404933,10909705,8972279,2756
,2477640,18029,61126,2021-01-14 09:28:37.223000,2021-01-14 23:59:59,,,4363693,68158,10909708,8972282,2756
,2477634,18023,441599,2021-01-14 09:27:49.980000,2021-01-29 23:59:59,,,4363686,406354,10910040,8976659,2756
,2477635,18024,419388,2021-01-14 09:27:54.280000,2021-01-29 23:59:59,,,4363687,388231,10910041,8981713,2756
,2477829,18032,238231,2021-01-15 09:20:51.577000,2021-01-15 23:59:59,,,4364008,250820,10910326,8972930,2756
,2477830,18033,251067,2021-01-15 09:21:01.380000,2021-01-15 23:59:59,,,4364009,238035,10910327,8972931,2756
,2478105,18039,445841,2021-01-16 09:08:58.573000,2021-01-16 23:59:59,,,4364618,410696,10911168,8973686,2756
,2478104,18038,375717,2021-01-16 09:08:49.590000,2021-01-16 23:59:59,,,4364617,384197,10911169,8973685,2756
,2478102,18036,238028,2021-01-16 09:08:43.817000,2021-01-16 23:59:59,,,4364615,228901,10911170,8973682,2756
,2478103,18037,290487,2021-01-16 09:08:46.593000,2021-01-16 23:59:59,,,4364616,272861,10911171,8973683,2756
,2478100,18034,48348,2021-01-16 09:08:19.653000,2021-01-31 23:59:59,,,4364612,54734,10911528,8976658,2756
,2478101,18035,33259,2021-01-16 09:08:23.670000,2021-01-26 23:59:59,,,4364613,36864,10911529,8999370,2756
,2489249,18183,33259,2021-02-16 10:52:58.030000,2021-02-26 23:59:59,,,4384258,36864,10911529,8999370,2756
,2478101,18035,33259,2021-01-16 09:08:23.670000,2021-01-26 23:59:59,,,4364613,36864,10911529,9004442,2756
,2489249,18183,33259,2021-02-16 10:52:58.030000,2021-02-26 23:59:59,,,4384258,36864,10911529,9004442,2756
,2478101,18035,33259,2021-01-16 09:08:23.670000,2021-01-26 23:59:59,,,4364614,36864,10911530,9004443,2756
,2489249,18183,33259,2021-02-16 10:52:58.030000,2021-02-26 23:59:59,,,4384259,36864,10911530,9004443,2756
,2478422,18045,136078,2021-01-18 10:07:47.753000,2021-01-17 23:59:59,,,4365067,137163,10911733,8974399,2756
,2478421,18044,447166,2021-01-18 10:07:45.613000,2021-01-17 23:59:59,,,4365066,411845,10911735,8974398,2756
,2478423,18046,1310,2021-01-18 10:07:57.397000,2021-01-17 23:59:59,,,4365069,1806,10911736,8974401,2756
,2478422,18045,136078,2021-01-18 10:07:47.753000,2021-01-17 23:59:59,,,4365068,137163,10911741,8974400,2756
,2478424,18047,423618,2021-01-18 10:07:59.500000,2021-01-18 23:59:59,,,4365070,389078,10911973,8974402,2756
,2478420,18043,433510,2021-01-18 10:07:41.163000,2021-01-18 23:59:59,,,4365065,399052,10911976,8974396,2756
,2478425,18048,439819,2021-01-18 10:08:01.243000,2021-01-18 23:59:59,,,4365071,404922,10911978,8974403,2756
,2485910,18126,374111,2021-02-03 16:15:27.033000,2021-01-11 23:59:59,,,4378066,385648,10911979,8990965,1212
,2478352,18040,359162,2021-01-18 09:35:32.250000,2021-01-21 23:59:59,,,4364979,330258,10912233,9003680,2756
,2489727,18187,359162,2021-02-17 09:12:10.037000,2021-02-21 23:59:59,,,4385077,330258,10912233,9003680,1212
,2478353,18041,1400,2021-01-18 09:35:37.470000,2021-02-01 00:00:00,,,4364980,1605,10912234,8984776,2756
,2478353,18041,1400,2021-01-18 09:35:37.470000,2021-02-01 00:00:00,,,4364981,1605,10912235,8984777,2756
,2491371,18203,248988,2021-02-22 09:21:56.263000,2021-02-21 23:59:59,,,4387789,237589,10912647,8974518,2756
,2491371,18203,248988,2021-02-22 09:21:56.263000,2021-02-21 23:59:59,,,4387789,237589,10912647,9003172,2756
,2479065,18052,130807,2021-01-19 11:10:36.197000,2021-01-19 23:59:59,,,4366244,131566,10912866,8975033,2756
,2479064,18051,63628,2021-01-19 11:10:33.573000,2021-01-19 23:59:59,,,4366243,70960,10912869,8975030,2756
,2482780,18096,1478,2021-01-30 09:23:06.430000,2021-01-19 23:59:59,,,4374098,1684,10912872,8982538,2756
,2479062,18049,423645,2021-01-19 11:10:18.210000,2021-01-19 23:59:59,,,4366241,389119,10912874,8975028,2756
,2485987,18127,422656,2021-02-04 08:58:03.773000,2021-01-19 23:59:59,,,4378172,389681,10912875,8991423,2756
,2479063,18050,169512,2021-01-19 11:10:30.887000,2021-01-19 23:59:59,,,4366242,168477,10912877,8975029,2756
,2482780,18096,1478,2021-01-30 09:23:06.430000,2021-01-19 23:59:59,,,4374099,1684,10912878,8982539,2756
,2479776,18053,223447,2021-01-20 11:07:18.687000,2021-01-20 23:59:59,,,4367498,217239,10913713,8975745,1212
,2479779,18054,253708,2021-01-20 11:07:29.297000,2021-01-20 23:59:59,,,4367501,406030,10913717,8975746,1212
,2480300,18055,360146,2021-01-21 09:20:58.027000,2021-01-21 23:59:59,,,4369922,331030,10915287,8976282,2756
,2480626,18057,435108,2021-01-22 09:15:05.827000,2021-01-22 23:59:59,,,4370527,400602,10915990,8976977,2756
,2480628,18059,377796,2021-01-22 09:15:17.547000,2021-01-22 23:59:59,,,4370530,341291,10915994,8976982,2756
,2480629,18060,295566,2021-01-22 09:15:27.247000,2021-01-22 23:59:59,,,4370531,277165,10915996,8976983,2756
,2480625,18056,438702,2021-01-22 09:15:03.137000,2021-01-22 23:59:59,,,4370525,405991,10915999,8976975,2756
,2480627,18058,360179,2021-01-22 09:15:15.237000,2021-01-22 23:59:59,,,4370529,331059,10916000,8976981,2756
,2483485,18104,226303,2021-02-01 09:28:48.800000,2021-02-06 23:59:59,,,4375102,219990,10916003,8991494,2756
,2480626,18057,435108,2021-01-22 09:15:05.827000,2021-01-22 23:59:59,,,4370528,400602,10916004,8976978,2756
,2480625,18056,438702,2021-01-22 09:15:03.137000,2021-01-22 23:59:59,,,4370526,405991,10916005,8976976,2756
,2480807,18062,215720,2021-01-23 09:23:58.107000,2021-01-23 23:59:59,,,4370844,262533,10916587,8977700,2756
,2480808,18063,446127,2021-01-23 09:24:05.887000,2021-01-23 23:59:59,,,4370845,413811,10916588,8977701,2756
,2480810,18065,74339,2021-01-23 09:24:15.917000,2021-01-23 23:59:59,,,4370848,334282,10916591,8977708,2756
,2480806,18061,27302,2021-01-23 09:23:55.967000,2021-01-23 23:59:59,,,4370843,31613,10916592,8977698,2756
,2480809,18064,447415,2021-01-23 09:24:09.260000,2021-01-23 23:59:59,,,4370847,412054,10916594,8977703,2756
,2480808,18063,446127,2021-01-23 09:24:05.887000,2021-01-23 23:59:59,,,4370846,413811,10916598,8977702,2756
,2481077,18068,136573,2021-01-25 09:32:56.617000,2021-01-24 23:59:59,,,4371244,137660,10917099,8978432,2756
,2481079,18070,446153,2021-01-25 09:33:09.350000,2021-01-24 23:59:59,,,4371247,410955,10917102,8978436,2756
,2481076,18067,444796,2021-01-25 09:32:51.867000,2021-01-24 23:59:59,,,4371243,410565,10917103,8978431,2756
,2481082,18073,1310,2021-01-25 09:33:21.283000,2021-01-24 23:59:59,,,4371250,1602,10917104,8978439,2756
,2481080,18071,418010,2021-01-25 09:33:11.270000,2021-01-24 23:59:59,,,4371248,403253,10917105,8978437,2756
,2481077,18068,136573,2021-01-25 09:32:56.617000,2021-01-24 23:59:59,,,4371245,137660,10917107,8978433,2756
,2481081,18072,446226,2021-01-25 09:33:17.737000,2021-01-25 23:59:59,,,4371249,411015,10917339,8978438,2756
,2481078,18069,437676,2021-01-25 09:33:07.443000,2021-01-25 23:59:59,,,4371246,403178,10917341,8978435,2756
,2481075,18066,249897,2021-01-25 09:32:08.087000,2021-02-01 23:59:59,,,4371242,237009,10917717,8981973,2756
,2482033,18077,89535,2021-01-26 12:49:51.490000,2021-01-26 23:59:59,,,4372821,96207,10918425,8979564,2756
,2482032,18076,446261,2021-01-26 12:49:41.517000,2021-01-26 23:59:59,,,4372820,411849,10918426,8979563,2756
,2482034,18078,446259,2021-01-26 12:49:55.603000,2021-01-26 23:59:59,,,4372823,411058,10918429,8979566,2756
,2482780,18096,1478,2021-01-30 09:23:06.430000,2021-01-19 23:59:59,,,4374100,1684,10918430,8982540,2756
,2485987,18127,422656,2021-02-04 08:58:03.773000,2021-01-19 23:59:59,,,4378173,389681,10918432,8991424,2756
,2487910,18161,439881,2021-02-12 09:19:53.220000,2021-02-19 23:59:59,,,4381733,404965,10918433,8999856,2756
,2487910,18161,439881,2021-02-12 09:19:53.220000,2021-02-19 23:59:59,,,4381730,404967,10918434,8999855,2756
,2482033,18077,89535,2021-01-26 12:49:51.490000,2021-01-26 23:59:59,,,4372822,96207,10918440,8979565,2756
,2482030,18074,286812,2021-01-26 12:49:16.710000,2021-01-31 23:59:59,,,4372818,270221,10919503,8998195,2756
,2482031,18075,122083,2021-01-26 12:49:21.097000,2021-02-10 23:59:59,,,4372819,120450,10919504,9002284,2756
,2482219,18081,1555,2021-01-27 13:19:25.713000,2021-01-27 23:59:59,,,4373126,1764,10919654,8980233,1212
,2482394,18086,364966,2021-01-28 09:44:38.573000,2021-01-27 23:59:59,,,4373423,334115,10919655,8980810,2756
,2482220,18082,433118,2021-01-27 13:19:33.087000,2021-01-27 23:59:59,,,4373128,398607,10919659,8980235,1212
,2482221,18083,380512,2021-01-27 13:19:36.710000,2021-01-27 23:59:59,,,4373129,343359,10919662,8980236,1212
,2485910,18126,374111,2021-02-03 16:15:27.033000,2021-01-11 23:59:59,,,4378067,385648,10919666,8990966,1212
,2482219,18081,1555,2021-01-27 13:19:25.713000,2021-01-27 23:59:59,,,4373127,1764,10919668,8980234,1212
,2482154,18079,123935,2021-01-27 09:33:15.357000,2021-02-11 23:59:59,,,4373009,253406,10920007,8994967,1212
,2482154,18079,123935,2021-01-27 09:33:15.357000,2021-02-11 23:59:59,,,4373010,253406,10920008,8994968,1212
,2482159,18080,365381,2021-01-27 09:38:57.597000,2021-02-11 23:59:59,,,4373015,334443,10920013,8995850,1212
,2482395,18087,181379,2021-01-28 09:44:42.837000,2021-01-28 23:59:59,,,4373424,179977,10920223,8980811,2756
,2482396,18088,358314,2021-01-28 09:44:53.647000,2021-01-28 23:59:59,,,4373425,389116,10920224,8980814,2756
,2482397,18089,1310,2021-01-28 09:44:55.490000,2021-01-28 23:59:59,,,4373426,1513,10920225,8980815,2756
,2489727,18187,359162,2021-02-17 09:12:10.037000,2021-02-21 23:59:59,,,4385078,330258,10920228,9003678,1212
,2482393,18085,1436,2021-01-28 09:43:59.350000,2021-02-12 23:59:59,,,4373422,1642,10920596,8998910,2756
,2482634,18093,293548,2021-01-29 09:54:24.433000,2021-01-29 23:59:59,,,4373872,275528,10920942,8981715,2756
,2482633,18092,1513,2021-01-29 09:54:22.137000,2021-01-29 23:59:59,,,4373871,1719,10920943,8981714,2756
,2482635,18094,365037,2021-01-29 09:54:28.197000,2021-01-29 23:59:59,,,4373873,334395,10920944,8981716,2756
,2482631,18090,424183,2021-01-29 09:53:46.323000,2021-02-05 23:59:59,,,4373869,389646,10921358,8993197,2756
,2482632,18091,123837,2021-01-29 09:53:50.480000,2021-02-08 23:59:59,,,4373870,122415,10921359,8994498,2756
,2482782,18098,433754,2021-01-30 09:23:14.397000,2021-01-30 23:59:59,,,4374102,399257,10921684,8982542,2756
,2482783,18099,446452,2021-01-30 09:23:24.147000,2021-01-30 23:59:59,,,4374103,411233,10921685,8982543,2756
,2482779,18095,448659,2021-01-30 09:23:04.557000,2021-01-30 23:59:59,,,4374097,413462,10921686,8982537,2756
,2482781,18097,1309,2021-01-30 09:23:08.307000,2021-01-30 23:59:59,,,4374101,414266,10921687,8982541,2756
,2483490,18109,371371,2021-02-01 09:29:57.640000,2021-01-31 23:59:59,,,4375112,337137,10922377,8984781,2756
,2483491,18110,269645,2021-02-01 09:30:05.623000,2021-01-31 23:59:59,,,4375113,254082,10922378,8984782,2756
,2483494,18113,1433,2021-02-01 09:30:18.027000,2021-02-01 00:00:00,,,4375116,1639,10924562,8984785,2756
,2483492,18111,441759,2021-02-01 09:30:08.077000,2021-02-01 23:59:59,,,4375114,406500,10924566,8984783,2756
,2483493,18112,1508,2021-02-01 09:30:10.513000,2021-02-01 00:00:00,,,4375115,1714,10924568,8984784,2756
,2483488,18107,123174,2021-02-01 09:29:47.143000,2021-02-01 23:59:59,,,4375108,121629,10924570,8984771,2756
,2483487,18106,1301,2021-02-01 09:29:43.317000,2021-02-01 00:00:00,,,4375106,1504,10924572,8984769,2756
,2483489,18108,1309,2021-02-01 09:29:53.453000,2021-02-01 00:00:00,,,4375110,1512,10924575,8984774,2756
,2483487,18106,1301,2021-02-01 09:29:43.317000,2021-02-01 00:00:00,,,4375107,1504,10924577,8984770,2756
,2483488,18107,123174,2021-02-01 09:29:47.143000,2021-02-01 23:59:59,,,4375109,121629,10924578,8984772,2756
,2483489,18108,1309,2021-02-01 09:29:53.453000,2021-02-01 00:00:00,,,4375111,1512,10924579,8984775,2756
,2483481,18100,446698,2021-02-01 09:28:33.863000,2021-02-05 23:59:59,,,4375094,411454,10933443,9028868,2756
,2494105,18239,446698,2021-03-01 09:25:30.193000,2021-03-05 23:59:59,,,4393310,411454,10933443,9028868,2756
,2483482,18101,130249,2021-02-01 09:28:38.097000,2021-02-06 23:59:59,,,4375095,130983,10933444,8992219,2756
,2483483,18102,360606,2021-02-01 09:28:41.533000,2021-02-06 23:59:59,,,4375096,331393,10933445,8991995,2756
,2483483,18102,360606,2021-02-01 09:28:41.533000,2021-02-06 23:59:59,,,4375097,331393,10933446,8991996,2756
,2483484,18103,297210,2021-02-01 09:28:45.047000,2021-02-15 23:59:59,,,4375098,278418,10933447,8990973,2756
,2483485,18104,226303,2021-02-01 09:28:48.800000,2021-02-06 23:59:59,,,4375103,219990,10933448,9013468,2756
,2494113,18243,226303,2021-03-01 09:25:46.097000,2021-03-06 23:59:59,,,4393324,219990,10933448,9013468,2756
,2483485,18104,226303,2021-02-01 09:28:48.800000,2021-02-06 23:59:59,,,4375104,219990,10933449,9013469,2756
,2494113,18243,226303,2021-03-01 09:25:46.097000,2021-03-06 23:59:59,,,4393325,219990,10933449,9013469,2756
,2483486,18105,422519,2021-02-01 09:28:52.187000,2021-02-15 23:59:59,,,4375105,387950,10933450,9004599,2756
,2485451,18116,1425,2021-02-02 10:29:35.070000,2021-02-02 23:59:59,,,4377383,47798,10933787,8988851,2756
,2485450,18115,448742,2021-02-02 10:29:32.537000,2021-02-02 23:59:59,,,4377382,413526,10933789,8988848,2756
,2485453,18118,423119,2021-02-02 10:29:43.893000,2021-02-02 23:59:59,,,4377386,388602,10933790,8988854,2756
,2485452,18117,1319,2021-02-02 10:29:41.677000,2021-02-02 23:59:59,,,4377384,1522,10933792,8988852,2756
,2485449,18114,56415,2021-02-02 10:29:30.087000,2021-02-02 23:59:59,,,4377380,63730,10933793,8988846,2756
,2485449,18114,56415,2021-02-02 10:29:30.087000,2021-02-02 23:59:59,,,4377381,63730,10933796,8988847,2756
,2485452,18117,1319,2021-02-02 10:29:41.677000,2021-02-02 23:59:59,,,4377385,1522,10933798,8988853,2756
,2485454,18119,285154,2021-02-02 10:38:19.173000,2021-02-10 23:59:59,,,4377387,329439,10934235,9000718,2756
,2485907,18123,440523,2021-02-03 16:15:15.817000,2021-02-03 23:59:59,,,4378062,405495,10934482,8990956,1212
,2485908,18124,1390,2021-02-03 16:15:21.770000,2021-02-03 23:59:59,,,4378063,129621,10934484,8990959,1212
,2485905,18121,445294,2021-02-03 16:15:09.083000,2021-02-03 23:59:59,,,4378059,410221,10934485,8990953,1212
,2485906,18122,284517,2021-02-03 16:15:11.803000,2021-02-03 23:59:59,,,4378060,267340,10934486,8990954,1212
,2485909,18125,436187,2021-02-03 16:15:24.313000,2021-02-03 23:59:59,,,4378064,401718,10934487,8990960,1212
,2485906,18122,284517,2021-02-03 16:15:11.803000,2021-02-03 23:59:59,,,4378061,267340,10934489,8990955,1212
,2485657,18120,357754,2021-02-03 09:15:28.907000,2021-02-12 23:59:59,,,4377671,405323,10934793,8997754,1212
,2485991,18131,1380,2021-02-04 08:58:17.277000,2021-02-04 23:59:59,,,4378178,1583,10935187,8991430,2756
,2485988,18128,185699,2021-02-04 08:58:06.437000,2021-02-04 23:59:59,,,4378175,184494,10935188,8991426,2756
,2485990,18130,359601,2021-02-04 08:58:15.357000,2021-02-04 23:59:59,,,4378177,400131,10935189,8991429,2756
,2485992,18132,138571,2021-02-04 08:58:19.497000,2021-02-04 23:59:59,,,4378180,156975,10935190,8991434,2756
,2485989,18129,430548,2021-02-04 08:58:09.140000,2021-02-04 23:59:59,,,4378176,398863,10935194,8991428,2756
,2485987,18127,422656,2021-02-04 08:58:03.773000,2021-01-19 23:59:59,,,4378174,389681,10935201,8991425,2756
,2487910,18161,439881,2021-02-12 09:19:53.220000,2021-02-19 23:59:59,,,4381734,404965,10935202,8999858,2756
,2487910,18161,439881,2021-02-12 09:19:53.220000,2021-02-19 23:59:59,,,4381731,404967,10935203,8999857,2756
,2485991,18131,1380,2021-02-04 08:58:17.277000,2021-02-04 23:59:59,,,4378179,1583,10935205,8991431,2756
,2486388,18135,279446,2021-02-05 14:52:14.970000,2021-02-05 23:59:59,,,4378864,262796,10935755,8993196,93
,2486387,18134,264420,2021-02-05 14:52:12.767000,2021-02-05 23:59:59,,,4378863,249738,10935757,8993195,93
,2486390,18137,445393,2021-02-05 14:52:21.250000,2021-02-05 23:59:59,,,4378866,410328,10935758,8993199,93
,2486391,18138,255332,2021-02-05 14:52:27.077000,2021-02-05 23:59:59,,,4378867,241995,10935759,8993200,93
,2486389,18136,446656,2021-02-05 14:52:19.343000,2021-02-05 23:59:59,,,4378865,411432,10935761,8993198,93
,2486386,18133,435055,2021-02-05 14:51:43.567000,2021-02-20 23:59:59,,,4378862,400526,10936246,8999708,93
,2489727,18187,359162,2021-02-17 09:12:10.037000,2021-02-21 23:59:59,,,4385079,330258,10936335,9003679,1212
