Totals & Averages,INVOICEID,IINVOICENUM,TENANTID,DINVOICED,DDUE,DPAIDTHRU,DDELETED,INVOICEDETAILID,LEDGERID,CHARGEID
,4902415,22991,493627,2023-04-21 09:23:45.590000,2023-04-28 23:59:59,,,7743354,454788,16680243
,4902415,22991,493627,2023-04-21 09:23:45.590000,2023-04-28 23:59:59,,,7743355,454788,16680244
,4902416,22992,500147,2023-04-21 09:25:01.100000,2023-04-21 23:59:59,,,7743356,459304,16679897
,4902417,22993,481035,2023-04-21 09:25:17.117000,2023-04-21 23:59:59,,,7743357,455102,16679896
,4902418,22994,492505,2023-04-21 09:25:21.573000,2023-04-21 23:59:59,,,7743358,453637,16679886
,4902419,22995,760044,2023-04-21 09:25:25.920000,2023-04-21 23:59:59,,,7743359,691678,16679889
,4902420,22996,481036,2023-04-21 09:25:30.957000,2023-04-21 23:59:59,,,7743360,441936,16679895
,4902421,22997,477747,2023-04-21 09:25:35.040000,2023-04-21 23:59:59,,,7743361,439449,16679892
,4902422,22998,360146,2023-04-21 09:25:43.673000,2023-04-21 23:59:59,,,7743362,331030,16679890
,4902850,22999,438702,2023-04-22 09:02:21.777000,2023-04-22 23:59:59,,,7744609,405991,16681078
,4902850,22999,438702,2023-04-22 09:02:21.777000,2023-04-22 23:59:59,,,7744610,405991,16681093
,4902851,23000,435108,2023-04-22 09:02:27.053000,2023-04-22 23:59:59,,,7744611,400602,16681079
,4902851,23000,435108,2023-04-22 09:02:27.053000,2023-04-22 23:59:59,,,7744612,400602,16681094
,4902852,23001,377796,2023-04-22 09:02:50.457000,2023-04-22 23:59:59,,,7744613,341291,16681084
,4902853,23002,505720,2023-04-22 09:02:58.900000,2023-04-22 23:59:59,,,7744614,465503,16681076
,4902853,23002,505720,2023-04-22 09:02:58.900000,2023-04-22 23:59:59,,,7744615,465503,16681091
,4902854,23003,451978,2023-04-22 09:03:08.553000,2023-04-22 23:59:59,,,7744616,416726,16681081
,4902855,23004,295566,2023-04-22 09:03:12.930000,2023-04-22 23:59:59,,,7744617,277165,16681082
,4902924,23005,249897,2023-04-24 08:37:37.200000,2023-05-01 23:59:59,,,7744727,237009,16682023
,4902924,23005,249897,2023-04-24 08:37:37.200000,2023-05-01 23:59:59,,,7744728,446074,16682024
,4902925,23006,1433,2023-04-24 08:37:42.800000,2023-05-01 00:00:00,,,7744729,1639,16682025
,4902964,23007,444796,2023-04-24 10:22:00.423000,2023-04-24 23:59:59,,,7744800,410565,16681774
,4902965,23008,136573,2023-04-24 10:22:09.427000,2023-04-24 23:59:59,,,7744801,137660,16681768
,4902965,23008,136573,2023-04-24 10:22:09.427000,2023-04-24 23:59:59,,,7744802,137660,16681782
,4902966,23009,446153,2023-04-24 10:22:42.383000,2023-04-24 23:59:59,,,7744803,410955,16681771
,4902967,23010,74339,2023-04-24 10:22:54.933000,2023-04-23 23:59:59,,,7744804,334282,16681498
,4903054,23011,477758,2023-04-24 11:58:00.997000,2023-04-21 23:59:59,,,7744975,439029,16679888
,4903855,23012,286812,2023-04-25 15:08:51.467000,2023-04-30 23:59:59,,,7746243,270221,16683694
,4903856,23013,122083,2023-04-25 15:08:56.433000,2023-05-10 23:59:59,,,7746244,120450,16683695
,4903858,23014,506256,2023-04-25 15:10:09.523000,2023-04-25 23:59:59,,,7746247,466132,16682978
,4903917,23015,451337,2023-04-26 08:55:12.730000,2023-05-03 23:59:59,,,7746359,416077,16684146
,4903918,23016,478867,2023-04-26 08:57:57.527000,2023-04-26 23:59:59,,,7746360,439665,16683841
,4903919,23017,477967,2023-04-26 08:58:18.910000,2023-04-26 23:59:59,,,7746361,441669,16683838
,4903920,23018,504084,2023-04-26 08:58:30.397000,2023-04-26 23:59:59,,,7746362,463583,16683837
,4903921,23019,477961,2023-04-26 08:58:42.607000,2023-04-26 23:59:59,,,7746363,438785,16683836
,4904075,23020,282952,2023-04-27 08:58:55.670000,2023-05-02 23:59:59,,,7746657,265841,16667068
,4904076,23021,1436,2023-04-27 08:59:00.953000,2023-05-12 23:59:59,,,7746658,1642,16684799
,4904077,23022,439980,2023-04-27 09:08:41.320000,2023-04-22 23:59:59,,,7746659,405040,16681083
,4904138,23023,453549,2023-04-27 16:30:07.487000,2023-04-27 23:59:59,,,7746772,418109,16684495
,4904139,23024,758704,2023-04-27 16:30:12.740000,2023-04-27 23:59:59,,,7746773,690005,16684502
,4904141,23025,1555,2023-04-27 16:30:23.323000,2023-04-27 23:59:59,,,7746780,1764,16684498
,4904141,23025,1555,2023-04-27 16:30:23.323000,2023-04-27 23:59:59,,,7746781,1764,16684507
,4904142,23026,481191,2023-04-27 16:30:48.883000,2023-04-27 23:59:59,,,7746782,442079,16684497
,4904142,23026,481191,2023-04-27 16:30:48.883000,2023-04-27 23:59:59,,,7746783,442079,16684506
,4904143,23027,380512,2023-04-27 16:30:53.447000,2023-04-27 23:59:59,,,7746784,343359,16684501
,4904172,23028,123837,2023-04-28 08:46:13.603000,2023-05-08 23:59:59,,,7746867,122415,16685349
,4904186,23029,495756,2023-04-28 10:16:18.070000,2023-04-28 23:59:59,,,7746902,456561,16685188
,4904187,23030,477025,2023-04-28 10:16:22.950000,2023-04-28 23:59:59,,,7746903,437899,16685190
,4904188,23031,503335,2023-04-28 10:16:29.293000,2023-04-24 23:59:59,,,7746904,462793,16681772
,4904189,23032,89535,2023-04-28 10:16:44.750000,2023-04-26 23:59:59,,,7746905,96207,16683833
,4904189,23032,89535,2023-04-28 10:16:44.750000,2023-04-26 23:59:59,,,7746906,96207,16683847
,4904190,23033,358314,2023-04-28 10:16:59.703000,2023-04-28 23:59:59,,,7746907,389116,16685189
,4904255,23034,477052,2023-04-29 09:22:09.403000,2023-04-29 23:59:59,,,7747027,439455,16685636
,4904256,23035,1513,2023-04-29 09:22:19.013000,2023-04-29 23:59:59,,,7747028,1719,16685630
,4904257,23036,505358,2023-04-29 09:22:39.693000,2023-04-29 23:59:59,,,7747029,465062,16685635
,4904258,23037,503465,2023-04-29 09:22:44.213000,2023-04-29 23:59:59,,,7747030,462915,16685634
,4904516,23038,477582,2023-05-01 08:43:00.183000,2023-05-15 23:59:59,,,7747390,438439,12599174
,4904516,23038,477582,2023-05-01 08:43:00.183000,2023-05-15 23:59:59,,,7747391,438439,12599183
,4904517,23039,485519,2023-05-01 08:43:06.170000,2023-05-15 23:59:59,,,7747392,454438,16697172
,4904518,23040,360606,2023-05-01 08:43:11.683000,2023-05-06 23:59:59,,,7747393,331393,16697173
,4904518,23040,360606,2023-05-01 08:43:11.683000,2023-05-06 23:59:59,,,7747394,331393,16697174
,4904519,23041,297210,2023-05-01 08:43:16.500000,2023-05-15 23:59:59,,,7747395,278418,16697175
,4904519,23041,297210,2023-05-01 08:43:16.500000,2023-05-15 23:59:59,,,7747396,437931,16697176
,4904520,23042,226303,2023-05-01 08:43:21.540000,2023-05-06 23:59:59,,,7747397,464775,16697177
,4904520,23042,226303,2023-05-01 08:43:21.540000,2023-05-06 23:59:59,,,7747398,464775,16697178
,4904521,23043,422519,2023-05-01 08:43:26.470000,2023-05-15 23:59:59,,,7747399,387950,16697179
,4904588,23044,1301,2023-05-01 09:37:40.200000,2023-05-01 00:00:00,,,7747475,1504,16687913
,4904588,23044,1301,2023-05-01 09:37:40.200000,2023-05-01 00:00:00,,,7747476,1504,16687922
,4904589,23045,450039,2023-05-01 09:37:45.473000,2023-04-30 23:59:59,,,7747477,690061,16686018
,4904590,23046,448659,2023-05-01 09:37:50.623000,2023-04-30 23:59:59,,,7747478,413462,16686017
,4904591,23047,123174,2023-05-01 09:37:55.980000,2023-05-01 23:59:59,,,7747479,121629,16687912
,4904591,23047,123174,2023-05-01 09:37:55.980000,2023-05-01 23:59:59,,,7747480,121629,16687923
,4904592,23048,1309,2023-05-01 09:38:13.227000,2023-05-01 00:00:00,,,7747481,1512,16687910
,4904592,23048,1309,2023-05-01 09:38:13.227000,2023-05-01 00:00:00,,,7747482,1512,16687924
,4904593,23049,503551,2023-05-01 09:38:18.533000,2023-05-01 23:59:59,,,7747483,463032,16687911
,4904593,23049,503551,2023-05-01 09:38:18.533000,2023-05-01 23:59:59,,,7747484,463032,16687926
,4904594,23050,433754,2023-05-01 09:38:41.260000,2023-04-30 23:59:59,,,7747485,399257,16686016
,4904595,23051,371371,2023-05-01 09:38:47.347000,2023-04-30 23:59:59,,,7747486,337137,16686014
,4904596,23052,41035,2023-05-01 09:38:52.743000,2023-04-30 23:59:59,,,7747487,46711,16686015
,4904597,23053,1508,2023-05-01 09:39:02.053000,2023-05-01 00:00:00,,,7747488,1714,16687914
,4904598,23054,503526,2023-05-01 09:39:13.177000,2023-04-30 23:59:59,,,7747489,462999,16686013
,4904599,23055,1442,2023-05-01 09:39:18.233000,2023-05-01 00:00:00,,,7747490,1648,16687918
,4905444,23056,215720,2023-05-01 11:13:27.873000,2023-04-23 23:59:59,,,7748410,262533,16681499
,4905444,23056,215720,2023-05-01 11:13:27.873000,2023-04-23 23:59:59,,,7748411,262533,16686021
,4906997,23057,505867,2023-05-02 13:49:15.203000,2023-05-02 23:59:59,,,7750222,465661,16697404
,4906998,23058,1425,2023-05-02 13:49:23.760000,2023-05-02 23:59:59,,,7750223,47798,16697403
,4906999,23059,1319,2023-05-02 13:49:28.853000,2023-05-02 23:59:59,,,7750224,1522,16697395
,4906999,23059,1319,2023-05-02 13:49:28.853000,2023-05-02 23:59:59,,,7750225,1522,16697413
,4907000,23060,449518,2023-05-02 13:49:33.787000,2023-05-02 23:59:59,,,7750226,441895,16697402
,4907001,23061,289574,2023-05-02 13:49:42.627000,2023-05-02 23:59:59,,,7750227,272040,16697400
,4907345,23062,435627,2023-05-03 17:21:55.273000,2023-05-10 23:59:59,,,7750714,401147,16698184
,4907346,23063,357754,2023-05-03 17:22:00.760000,2023-05-12 23:59:59,,,7750715,405323,16698185
,4907347,23064,492321,2023-05-03 17:22:05.507000,2023-05-10 23:59:59,,,7750716,453416,16698186
,4907352,23065,440523,2023-05-03 17:24:09.420000,2023-05-03 23:59:59,,,7750721,405495,16697851
,4907353,23066,477193,2023-05-03 17:24:18.993000,2023-05-03 23:59:59,,,7750722,438090,16697850
,4907354,23067,1390,2023-05-03 17:24:35.343000,2023-05-03 23:59:59,,,7750723,129621,16697849
,4907355,23068,760241,2023-05-03 17:24:39.923000,2023-05-03 23:59:59,,,7750724,691931,16697853
,4907356,23069,492173,2023-05-03 17:24:44.997000,2023-05-03 23:59:59,,,7750725,454454,16697848
,4907357,23070,477198,2023-05-03 17:24:54.133000,2023-05-03 23:59:59,,,7750726,438095,16697847
,4907446,23071,493203,2023-05-04 12:05:47.443000,2023-05-04 23:59:59,,,7750868,454411,16698228
,4907447,23072,185699,2023-05-04 12:05:58.083000,2023-05-04 23:59:59,,,7750869,441197,16698227
,4907448,23073,504301,2023-05-04 12:06:02.703000,2023-05-04 23:59:59,,,7750870,463838,16698226
,4907449,23074,430548,2023-05-04 12:06:12.027000,2023-05-04 23:59:59,,,7750871,396013,16698225
,4907450,23075,495927,2023-05-04 12:06:22.833000,2023-05-04 23:59:59,,,7750872,456766,16698220
,4907451,23076,492715,2023-05-04 12:06:27.140000,2023-05-04 23:59:59,,,7750873,453858,16698224
,4907452,23077,138571,2023-05-04 12:06:35.993000,2023-05-04 23:59:59,,,7750874,156975,16698221
,4907558,23078,493214,2023-05-05 09:49:02.200000,2023-05-05 23:59:59,,,7751097,454429,16698551
,4907558,23078,493214,2023-05-05 09:49:02.200000,2023-05-05 23:59:59,,,7751098,454429,16698561
,4907559,23079,477259,2023-05-05 09:49:07.977000,2023-05-05 23:59:59,,,7751099,438147,16698556
,4907560,23080,503638,2023-05-05 09:49:19.787000,2023-05-05 23:59:59,,,7751100,463144,16698550
,4907560,23080,503638,2023-05-05 09:49:19.787000,2023-05-05 23:59:59,,,7751101,463144,16698562
,4907561,23081,445393,2023-05-05 09:49:27.930000,2023-05-05 23:59:59,,,7751102,410328,16698555
,4907562,23082,255332,2023-05-05 09:49:32.527000,2023-05-05 23:59:59,,,7751103,241995,16698554
,4907563,23083,485193,2023-05-05 09:49:37.487000,2023-05-05 23:59:59,,,7751104,446174,16698552
,4907677,23084,292330,2023-05-06 09:05:20.687000,2023-05-09 23:59:59,,,7751307,442450,16699637
,4907691,23085,492226,2023-05-06 09:55:45.983000,2023-05-06 23:59:59,,,7751329,453359,16699096
,4907692,23086,450575,2023-05-06 09:55:53.493000,2023-05-06 23:59:59,,,7751330,415347,16699095
,4907693,23087,495998,2023-05-06 09:55:58.250000,2023-05-06 23:59:59,,,7751331,456844,16699088
,4907693,23087,495998,2023-05-06 09:55:58.250000,2023-05-06 23:59:59,,,7751332,456844,16699107
,4907694,23088,759839,2023-05-06 09:56:09.683000,2023-05-06 23:59:59,,,7751333,691430,16699094
,4907695,23089,478265,2023-05-06 09:56:13.650000,2023-05-06 23:59:59,,,7751334,439092,16699093
,4907696,23090,500509,2023-05-06 11:06:28.173000,2023-05-06 23:59:59,,,7751335,459718,16699092
,4907757,23091,442490,2023-05-08 09:02:21.610000,2023-05-15 23:59:59,,,7751437,407238,16700289
,4907758,23092,1441,2023-05-08 09:02:26.517000,2023-05-22 23:59:59,,,7751438,55760,16700290
,4907759,23093,486448,2023-05-08 09:02:31.300000,2023-05-22 23:59:59,,,7751439,447342,16700291
,4907760,23094,451716,2023-05-08 09:02:36.307000,2023-05-15 23:59:59,,,7751440,417660,16668402
,4907760,23094,451716,2023-05-08 09:02:36.307000,2023-05-15 23:59:59,,,7751441,417660,16681089
,4907760,23094,451716,2023-05-08 09:02:36.307000,2023-05-15 23:59:59,,,7751442,417660,16687921
,4907760,23094,451716,2023-05-08 09:02:36.307000,2023-05-15 23:59:59,,,7751443,417660,16700292
,4907761,23095,433445,2023-05-08 09:02:40.487000,2023-05-14 23:59:59,,,7751444,401622,16700293
,4907762,23096,501834,2023-05-08 09:02:44.603000,2023-05-22 23:59:59,,,7751445,461071,16700294
,4907828,23097,267133,2023-05-08 11:34:12.290000,2023-05-08 23:59:59,,,7751563,252010,16700144
,4907829,23098,454082,2023-05-08 11:34:23.897000,2023-05-07 23:59:59,,,7751564,418624,16699730
,4907830,23099,759877,2023-05-08 11:34:28.653000,2023-05-08 23:59:59,,,7751565,691486,16700147
,4907830,23099,759877,2023-05-08 11:34:28.653000,2023-05-08 23:59:59,,,7751566,691486,16700154
,4907831,23100,497757,2023-05-08 11:34:44.467000,2023-05-08 23:59:59,,,7751567,457919,16700141
,4907832,23101,270534,2023-05-08 11:34:49.380000,2023-05-07 23:59:59,,,7751568,254845,16699734
,4907833,23102,478315,2023-05-08 11:34:54.040000,2023-05-08 23:59:59,,,7751569,439156,16700146
,4907834,23103,433944,2023-05-08 11:35:06.060000,2023-05-07 23:59:59,,,7751570,399477,16699733
,4907880,23104,360179,2023-05-08 16:01:16.450000,2023-04-22 23:59:59,,,7751648,331059,16681085
,4907880,23104,360179,2023-05-08 16:01:16.450000,2023-04-22 23:59:59,,,7751649,331059,16700152
,4907905,23105,364916,2023-05-09 08:54:55.540000,2023-05-24 23:59:59,,,7751726,334084,16700704
,4907906,23106,421656,2023-05-09 08:55:01.597000,2023-05-24 23:59:59,,,7751727,387087,16700705
,4907907,23107,163799,2023-05-09 08:55:06.173000,2023-05-16 23:59:59,,,7751728,163047,16700706
,4907922,23108,477376,2023-05-09 09:47:50.733000,2023-05-09 23:59:59,,,7751755,438249,16700559
,4907924,23109,440717,2023-05-09 09:48:12.447000,2023-05-09 23:59:59,,,7751758,440907,16700558
,4908096,23110,485571,2023-05-10 09:15:22.927000,2023-05-17 23:59:59,,,7752452,446575,16701076
,4908108,23111,108534,2023-05-10 10:12:33.577000,2023-05-10 23:59:59,,,7752476,217534,16700964
,4908109,23112,273819,2023-05-10 10:12:38.283000,2023-05-10 23:59:59,,,7752477,415535,16700962
,4908110,23113,445586,2023-05-10 10:12:53.753000,2023-05-10 23:59:59,,,7752478,410464,16700961
,4908111,23114,452804,2023-05-10 10:13:08.670000,2023-05-10 23:59:59,,,7752479,418690,16700960
,4908112,23115,479376,2023-05-10 10:13:13.580000,2023-05-10 23:59:59,,,7752480,440117,16700959
,4908223,23116,497900,2023-05-11 08:50:30.757000,2023-05-14 23:59:59,,,7752691,458046,16703881
,4908235,23117,502256,2023-05-11 10:23:34.367000,2023-05-11 23:59:59,,,7752724,461562,16701578
,4908236,23118,480767,2023-05-11 10:23:39.593000,2023-05-11 23:59:59,,,7752725,441693,16701577
,4908237,23119,424392,2023-05-11 10:23:44.403000,2023-05-11 23:59:59,,,7752726,389846,16701576
,4908238,23120,229961,2023-05-11 10:23:49.567000,2023-05-11 23:59:59,,,7752727,223293,16701575
,4908239,23121,184477,2023-05-11 10:24:01.113000,2023-05-11 23:59:59,,,7752728,183301,16701574
,4908240,23122,758914,2023-05-11 10:24:10.773000,2023-05-11 23:59:59,,,7752729,690275,16701573
,4908241,23123,492338,2023-05-11 10:24:18.233000,2023-05-11 23:59:59,,,7752730,453535,16701572
,4908380,23124,86147,2023-05-12 09:01:42.770000,2023-05-14 23:59:59,,,7753055,93355,16705523
,4908380,23124,86147,2023-05-12 09:01:42.770000,2023-05-14 23:59:59,,,7753056,93355,16705524
,4908381,23125,451626,2023-05-12 09:14:39.130000,2023-05-12 23:59:59,,,7753057,440032,16704252
,4908382,23126,449816,2023-05-12 09:14:46.867000,2023-05-12 23:59:59,,,7753058,414626,16704251
,4908383,23127,438322,2023-05-12 09:14:51.340000,2023-05-12 23:59:59,,,7753059,403698,16704248
,4908384,23128,760418,2023-05-12 09:15:04.013000,2023-05-12 23:59:59,,,7753060,692120,16704249
,4908385,23129,504469,2023-05-12 09:15:08.420000,2023-05-12 23:59:59,,,7753061,464032,16704250
,4908468,23130,478458,2023-05-13 10:08:56.757000,2023-05-13 23:59:59,,,7753224,439281,16705684
,4908469,23131,485475,2023-05-13 10:09:07.653000,2023-05-13 23:59:59,,,7753225,446484,16705683
,4908549,23132,419388,2023-05-15 08:58:16.527000,2023-05-29 23:59:59,,,7753385,388231,16706283
,4908550,23133,758716,2023-05-15 08:58:21.290000,2023-05-28 23:59:59,,,7753386,690021,16706284
,4908563,23134,502366,2023-05-15 09:59:13.950000,2023-05-15 23:59:59,,,7753400,461687,16706049
,4908564,23135,423535,2023-05-15 09:59:23.220000,2023-05-14 23:59:59,,,7753401,388976,16705905
,4908565,23136,501689,2023-05-15 09:59:27.490000,2023-05-15 23:59:59,,,7753402,460914,16706048
,4908565,23136,501689,2023-05-15 09:59:27.490000,2023-05-15 23:59:59,,,7753403,460914,16706054
,4908566,23137,477573,2023-05-15 09:59:32.027000,2023-05-15 23:59:59,,,7753404,438430,16706047
,4908566,23137,477573,2023-05-15 09:59:32.027000,2023-05-15 23:59:59,,,7753405,438430,16706053
,4908567,23138,424454,2023-05-15 09:59:40.833000,2023-05-14 23:59:59,,,7753406,404933,16705904
,4908568,23139,760460,2023-05-15 09:59:45.573000,2023-05-14 23:59:59,,,7753407,692159,16705899
,4908570,23140,492646,2023-05-15 09:59:53.470000,2023-05-14 23:59:59,,,7753409,454058,16705903
,4908572,23141,503104,2023-05-15 09:59:59.093000,2023-05-15 23:59:59,,,7753412,462533,16706046
,4908575,23142,1357,2023-05-15 10:00:07.647000,2023-05-14 23:59:59,,,7753418,124085,16705902
,4908578,23143,61126,2023-05-15 10:00:16.923000,2023-05-14 23:59:59,,,7753428,68158,16705901
,4908578,23143,61126,2023-05-15 10:00:16.923000,2023-05-14 23:59:59,,,7753429,68158,16705908
,4908581,23144,251067,2023-05-15 10:00:24.200000,2023-05-15 23:59:59,,,7753432,238035,16706045
,4908589,23145,484992,2023-05-15 10:00:47.510000,2023-05-14 23:59:59,,,7753449,464075,16705900
