Totals & Averages,CREDITID,PAYMENTID,LEDGERID,RECEIPTID,MEMOID,DCREDIT,DCCREDITAMT,DCREATED,SMEMO,EMPLOYEEID
,509938,2497396,1510,1481532,603961,2014-01-07 09:58:24.703000,15,2014-01-07 09:58:33.880000,Waived current late fee 1.,93
,509939,2497396,1510,1481532,603961,2014-01-07 09:58:24.703000,-15,2014-01-07 09:58:33.880000,Waived current late fee 1.,93
,510558,2501003,44381,1483680,604238,2014-01-09 09:39:44.763000,15,2014-01-09 09:40:09.223000,Waived current late fee 1.,93
,510559,2501003,44381,1483680,604238,2014-01-09 09:39:44.763000,-15,2014-01-09 09:40:09.223000,Waived current late fee 1.,93
,510750,2501860,1620,1484176,604317,2014-01-09 15:19:20.787000,15,2014-01-09 15:19:24.030000,Waived current late fee 1.,1179
,510751,2501860,1620,1484176,604317,2014-01-09 15:19:20.787000,-15,2014-01-09 15:19:24.033000,Waived current late fee 1.,1179
,511356,2505241,92759,1486178,604525,2014-01-11 08:56:49.770000,15,2014-01-11 08:56:54.983000,Waived current late fee 1.,1179
,511357,2505241,92759,1486178,604525,2014-01-11 08:56:49.770000,-15,2014-01-11 08:56:54.983000,Waived current late fee 1.,1179
,511390,2505328,118491,1486223,604536,2014-01-11 10:05:30.270000,15,2014-01-11 10:05:34.690000,Waived current late fee 1.,1179
,511391,2505328,118491,1486223,604536,2014-01-11 10:05:30.270000,-15,2014-01-11 10:05:34.693000,Waived current late fee 1.,1179
,511392,2505329,118491,1486223,604537,2014-01-11 10:05:30.270000,15,2014-01-11 10:05:34.693000,Waived current late fee 2.,1179
,511393,2505329,118491,1486223,604537,2014-01-11 10:05:30.270000,-15,2014-01-11 10:05:34.693000,Waived current late fee 2.,1179
,512430,2509476,118031,1488191,604988,2014-01-14 15:05:05.903000,15,2014-01-14 15:05:31.990000,Waived current late fee 1.,93
,512431,2509476,118031,1488191,604988,2014-01-14 15:05:05.903000,-15,2014-01-14 15:05:31.990000,Waived current late fee 1.,93
,514190,2513697,123887,1490007,605393,2014-01-17 13:18:09.970000,15,2014-01-17 13:18:31.840000,Waived current late fee 1.,93
,514191,2513697,123887,1490007,605393,2014-01-17 13:18:09.970000,-15,2014-01-17 13:18:31.840000,Waived current late fee 1.,93
,514986,2516392,97377,1491269,605670,2014-01-20 12:44:02.137000,15,2014-01-20 12:44:08.230000,Waived current late fee 1.,93
,514987,2516392,97377,1491269,605670,2014-01-20 12:44:02.137000,-15,2014-01-20 12:44:08.230000,Waived current late fee 1.,93
,515074,2516687,124238,1491415,605730,2014-01-20 15:33:56.147000,15,2014-01-20 15:33:59.607000,Waived current late fee 1.,93
,515075,2516687,124238,1491415,605730,2014-01-20 15:33:56.147000,-15,2014-01-20 15:33:59.607000,Waived current late fee 1.,93
,515076,2516688,124242,1491415,605731,2014-01-20 15:33:56.147000,15,2014-01-20 15:33:59.607000,Waived current late fee 1.,93
,515077,2516688,124242,1491415,605731,2014-01-20 15:33:56.147000,-15,2014-01-20 15:33:59.607000,Waived current late fee 1.,93
,515166,2517155,120347,1491651,605779,2014-01-21 10:20:10.013000,15,2014-01-21 10:20:52.317000,Waived current late fee 1.,93
,515167,2517155,120347,1491651,605779,2014-01-21 10:20:10.013000,-15,2014-01-21 10:20:52.317000,Waived current late fee 1.,93
,515396,2518377,124107,1492307,605893,2014-01-22 13:58:30.520000,15,2014-01-22 13:58:37.803000,Waived current late fee 1.,1212
,515397,2518377,124107,1492307,605893,2014-01-22 13:58:30.520000,-15,2014-01-22 13:58:37.803000,Waived current late fee 1.,1212
,516722,2525262,120910,1496066,606787,2014-01-29 12:32:41.517000,15,2014-01-29 12:33:01.163000,Waived current late fee 1.,93
,516723,2525262,120910,1496066,606787,2014-01-29 12:32:41.517000,-15,2014-01-29 12:33:01.163000,Waived current late fee 1.,93
,518232,2538888,86393,1505095,607687,2014-02-03 10:08:01.827000,15,2014-02-03 10:08:07.977000,Waived current late fee 1.,93
,518233,2538888,86393,1505095,607687,2014-02-03 10:08:01.827000,-15,2014-02-03 10:08:07.977000,Waived current late fee 1.,93
,523192,2561129,1712,1518008,609827,2014-02-14 13:26:39.787000,15,2014-02-14 13:26:44.893000,Waived current late fee 1.,93
,523193,2561129,1712,1518008,609827,2014-02-14 13:26:39.787000,-15,2014-02-14 13:26:44.893000,Waived current late fee 1.,93
,523294,2561602,61331,1518212,609885,2014-02-14 16:20:36.177000,15,2014-02-14 16:20:53.083000,Waived current late fee 2.,93
,523295,2561602,61331,1518212,609885,2014-02-14 16:20:36.177000,-15,2014-02-14 16:20:53.083000,Waived current late fee 2.,93
,523296,2561635,1745,1518223,609889,2014-02-14 16:25:54.557000,15,2014-02-14 16:25:59.393000,Waived current late fee 1.,93
,523297,2561635,1745,1518223,609889,2014-02-14 16:25:54.557000,-15,2014-02-14 16:25:59.393000,Waived current late fee 1.,93
,524036,2564142,1524,1519485,610141,2014-02-17 11:39:13.227000,15,2014-02-17 11:39:19.533000,Waived current late fee 1.,93
,524037,2564142,1524,1519485,610141,2014-02-17 11:39:13.227000,-15,2014-02-17 11:39:19.533000,Waived current late fee 1.,93
,524330,2565185,80082,1519946,610253,2014-02-18 10:02:30.560000,15,2014-02-18 10:02:38.180000,Waived current late fee 1.,93
,524331,2565185,80082,1519946,610253,2014-02-18 10:02:30.560000,-15,2014-02-18 10:02:38.180000,Waived current late fee 1.,93
,524332,2565186,129211,1519946,610254,2014-02-18 10:02:30.560000,15,2014-02-18 10:02:38.180000,Waived current late fee 1.,93
,524333,2565186,129211,1519946,610254,2014-02-18 10:02:30.560000,-15,2014-02-18 10:02:38.180000,Waived current late fee 1.,93
,524368,2565471,120813,1520094,610273,2014-02-18 13:07:24.430000,15,2014-02-18 13:07:35.070000,Waived current late fee 1.,93
,524369,2565471,120813,1520094,610273,2014-02-18 13:07:24.430000,-15,2014-02-18 13:07:35.070000,Waived current late fee 1.,93
,524370,2565472,120813,1520094,610274,2014-02-18 13:07:24.430000,15,2014-02-18 13:07:35.070000,Waived current late fee 2.,93
,524371,2565472,120813,1520094,610274,2014-02-18 13:07:24.430000,-15,2014-02-18 13:07:35.070000,Waived current late fee 2.,93
,525571,2569890,98754,1522087,610705,2014-02-21 16:40:02.430000,15,2014-02-21 16:40:43.343000,Waived current late fee 1.,93
,525572,2569890,98754,1522087,610705,2014-02-21 16:40:02.430000,-15,2014-02-21 16:40:43.343000,Waived current late fee 1.,93
,525723,2570498,81652,1522387,610776,2014-02-22 11:27:45.880000,15,2014-02-22 11:27:51.340000,Waived current late fee 1.,1179
,525724,2570498,81652,1522387,610776,2014-02-22 11:27:45.880000,-15,2014-02-22 11:27:51.343000,Waived current late fee 1.,1179
,526339,2573604,49648,1523942,611095,2014-02-25 12:03:15.883000,15,2014-02-25 12:03:19.820000,Waived current late fee 2.,93
,526340,2573604,49648,1523942,611095,2014-02-25 12:03:15.883000,-15,2014-02-25 12:03:19.820000,Waived current late fee 2.,93
,527962,2581481,119269,1528157,611838,2014-03-01 09:01:36.343000,15,2014-03-01 09:01:33.210000,Waived current late fee 1.,93
,527963,2581481,119269,1528157,611838,2014-03-01 09:01:36.343000,-15,2014-03-01 09:01:33.210000,Waived current late fee 1.,93
,527964,2581482,119270,1528157,611839,2014-03-01 09:01:36.343000,15,2014-03-01 09:01:33.210000,Waived current late fee 1.,93
,527965,2581482,119270,1528157,611839,2014-03-01 09:01:36.343000,-15,2014-03-01 09:01:33.210000,Waived current late fee 1.,93
,527966,2581483,119313,1528157,611840,2014-03-01 09:01:36.343000,15,2014-03-01 09:01:33.210000,Waived current late fee 1.,93
,527967,2581483,119313,1528157,611840,2014-03-01 09:01:36.343000,-15,2014-03-01 09:01:33.210000,Waived current late fee 1.,93
,528036,2583225,1586,1529257,611865,2014-03-01 11:00:29.283000,15,2014-03-01 11:00:24.977000,Waived current late fee 1.,93
,528037,2583225,1586,1529257,611865,2014-03-01 11:00:29.283000,-15,2014-03-01 11:00:24.977000,Waived current late fee 1.,93
,528778,2592483,54563,1534785,612104,2014-03-03 11:43:02.747000,15,2014-03-03 11:43:19.010000,Waived current late fee 1.,93
,528779,2592483,54563,1534785,612104,2014-03-03 11:43:02.747000,-15,2014-03-03 11:43:19.010000,Waived current late fee 1.,93
,531896,2608593,87578,1544232,613429,2014-03-10 10:59:47.667000,15,2014-03-10 11:01:17.267000,Waived current late fee 2.,93
,531897,2608593,87578,1544232,613429,2014-03-10 10:59:47.667000,-15,2014-03-10 11:01:17.267000,Waived current late fee 2.,93
,532497,2611657,114530,1545926,613705,2014-03-11 11:07:14.943000,15,2014-03-11 11:07:39.010000,Waived current late fee 1.,93
,532498,2611657,114530,1545926,613705,2014-03-11 11:07:14.943000,-15,2014-03-11 11:07:39.010000,Waived current late fee 1.,93
,532743,2612231,1645,1546213,613820,2014-03-11 13:41:07.103000,15,2014-03-11 13:41:10.240000,Waived current late fee 1.,93
,532744,2612231,1645,1546213,613820,2014-03-11 13:41:07.103000,-15,2014-03-11 13:41:10.240000,Waived current late fee 1.,93
,532913,2612617,54734,1546378,613871,2014-03-11 15:24:27.040000,15,2014-03-11 15:24:31.407000,Waived current late fee 1.,93
,532914,2612617,54734,1546378,613871,2014-03-11 15:24:27.040000,-15,2014-03-11 15:24:31.407000,Waived current late fee 1.,93
,534623,2615978,120228,1547743,614245,2014-03-13 10:34:28.797000,15,2014-03-13 10:34:45.640000,Waived current late fee 1.,93
,534624,2615978,120228,1547743,614245,2014-03-13 10:34:28.797000,-15,2014-03-13 10:34:45.640000,Waived current late fee 1.,93
,534787,2616533,96587,1548004,614304,2014-03-13 14:55:01.393000,15,2014-03-13 14:55:04.817000,Waived current late fee 1.,1179
,534788,2616533,96587,1548004,614304,2014-03-13 14:55:01.393000,-15,2014-03-13 14:55:04.820000,Waived current late fee 1.,1179
,536941,2621734,116425,1550110,614725,2014-03-17 11:59:41.850000,15,2014-03-17 12:00:03.960000,Waived current late fee 1.,93
,536942,2621734,116425,1550110,614725,2014-03-17 11:59:41.850000,-15,2014-03-17 12:00:03.960000,Waived current late fee 1.,93
,537123,2622291,1507,1550392,614788,2014-03-17 16:10:43.913000,15,2014-03-17 16:10:48.983000,Waived current late fee 2.,1179
,537124,2622291,1507,1550392,614788,2014-03-17 16:10:43.913000,-15,2014-03-17 16:10:48.983000,Waived current late fee 2.,1179
,537339,2623123,98754,1550821,614886,2014-03-18 14:02:54.617000,15,2014-03-18 14:03:24.900000,Waived current late fee 1.,93
,537340,2623123,98754,1550821,614886,2014-03-18 14:02:54.617000,-15,2014-03-18 14:03:24.900000,Waived current late fee 1.,93
,538007,2626018,118218,1552274,615182,2014-03-21 10:04:51.303000,15,2014-03-21 10:04:59.473000,Waived current late fee 1.,93
,538008,2626018,118218,1552274,615182,2014-03-21 10:04:51.303000,-15,2014-03-21 10:04:59.477000,Waived current late fee 1.,93
,538009,2626033,114061,1552283,615183,2014-03-21 10:17:23.497000,15,2014-03-21 10:17:31.387000,Waived current late fee 1.,93
,538010,2626033,114061,1552283,615183,2014-03-21 10:17:23.497000,-15,2014-03-21 10:17:31.387000,Waived current late fee 1.,93
,538919,2629564,1613,1554061,615538,2014-03-24 16:45:49.420000,15,2014-03-24 16:45:53.563000,Waived current late fee 1.,93
,538920,2629564,1613,1554061,615538,2014-03-24 16:45:49.420000,-15,2014-03-24 16:45:53.563000,Waived current late fee 1.,93
,539668,2632854,120082,1555776,615892,2014-03-27 14:26:50.923000,15,2014-03-27 14:26:57.310000,Waived current late fee 1.,93
,539669,2632854,120082,1555776,615892,2014-03-27 14:26:50.923000,-15,2014-03-27 14:26:57.310000,Waived current late fee 1.,93
,539840,2633670,85272,1556231,615987,2014-03-28 11:05:19.120000,15,2014-03-28 11:05:40.163000,Waived current late fee 1.,93
,539841,2633670,85272,1556231,615987,2014-03-28 11:05:19.120000,-15,2014-03-28 11:05:40.163000,Waived current late fee 1.,93
,539906,2634165,1586,1556507,616028,2014-03-28 14:05:40.747000,15,2014-03-28 14:05:35.983000,Waived current late fee 1.,93
,539907,2634165,1586,1556507,616028,2014-03-28 14:05:40.747000,-15,2014-03-28 14:05:35.983000,Waived current late fee 1.,93
,539922,2634219,1589,1556537,616037,2014-03-28 14:20:20.197000,15,2014-03-28 14:20:16.860000,Waived current late fee 1.,93
,539923,2634219,1589,1556537,616037,2014-03-28 14:20:20.197000,-15,2014-03-28 14:20:16.863000,Waived current late fee 1.,93
,539924,2634220,1827,1556537,616038,2014-03-28 14:20:20.197000,15,2014-03-28 14:20:16.863000,Waived current late fee 1.,93
,539925,2634220,1827,1556537,616038,2014-03-28 14:20:20.197000,-15,2014-03-28 14:20:16.863000,Waived current late fee 1.,93
,541673,2650734,102788,1566302,616782,2014-04-02 13:36:03.650000,15,2014-04-02 13:36:09.157000,Waived current late fee 1.,93
,541674,2650734,102788,1566302,616782,2014-04-02 13:36:03.650000,-15,2014-04-02 13:36:09.157000,Waived current late fee 1.,93
,542721,2658143,119269,1570688,617226,2014-04-05 11:12:02.600000,15,2014-04-05 11:12:10.607000,Waived current late fee 1.,93
,542722,2658143,119269,1570688,617226,2014-04-05 11:12:02.600000,-15,2014-04-05 11:12:10.607000,Waived current late fee 1.,93
,542723,2658144,119270,1570688,617227,2014-04-05 11:12:02.600000,15,2014-04-05 11:12:10.607000,Waived current late fee 1.,93
,542724,2658144,119270,1570688,617227,2014-04-05 11:12:02.600000,-15,2014-04-05 11:12:10.610000,Waived current late fee 1.,93
,542725,2658145,119313,1570688,617228,2014-04-05 11:12:02.600000,15,2014-04-05 11:12:10.610000,Waived current late fee 1.,93
,542726,2658145,119313,1570688,617228,2014-04-05 11:12:02.600000,-15,2014-04-05 11:12:10.610000,Waived current late fee 1.,93
,545769,2671550,131566,1577746,618207,2014-04-12 09:53:00.857000,15,2014-04-12 09:53:05.227000,Waived current late fee 1.,1179
,545770,2671550,131566,1577746,618207,2014-04-12 09:53:00.857000,-15,2014-04-12 09:53:05.230000,Waived current late fee 1.,1179
,545771,2671551,131566,1577746,618208,2014-04-12 09:53:00.857000,15,2014-04-12 09:53:05.230000,Waived current late fee 2.,1179
,545772,2671551,131566,1577746,618208,2014-04-12 09:53:00.857000,-15,2014-04-12 09:53:05.230000,Waived current late fee 2.,1179
,546303,2673564,1671,1578752,618389,2014-04-14 12:57:01.540000,15,2014-04-14 12:57:07.600000,Waived current late fee 2.,93
,546304,2673564,1671,1578752,618389,2014-04-14 12:57:01.540000,-15,2014-04-14 12:57:07.600000,Waived current late fee 2.,93
,546385,2673917,123887,1578935,618431,2014-04-14 15:59:27.427000,15,2014-04-14 15:59:34.223000,Waived current late fee 1.,93
,546386,2673917,123887,1578935,618431,2014-04-14 15:59:27.427000,-15,2014-04-14 15:59:34.227000,Waived current late fee 1.,93
,547135,2677242,68702,1580599,618738,2014-04-17 13:15:42.847000,15,2014-04-17 13:16:26.643000,Waived current late fee 1.,93
,547136,2677242,68702,1580599,618738,2014-04-17 13:15:42.847000,-15,2014-04-17 13:16:26.647000,Waived current late fee 1.,93
,547137,2677243,68702,1580599,618739,2014-04-17 13:15:42.847000,15,2014-04-17 13:16:26.647000,Waived current late fee 2.,93
,547138,2677243,68702,1580599,618739,2014-04-17 13:15:42.847000,-15,2014-04-17 13:16:26.647000,Waived current late fee 2.,93
,547597,2679564,131844,1581760,618965,2014-04-19 13:54:50.510000,15,2014-04-19 13:54:56.277000,Waived current late fee 1.,1179
,547598,2679564,131844,1581760,618965,2014-04-19 13:54:50.510000,-15,2014-04-19 13:54:56.277000,Waived current late fee 1.,1179
,548039,2681482,81652,1582823,619155,2014-04-22 09:41:26.663000,15,2014-04-22 09:41:37.327000,Waived current late fee 1.,93
,548040,2681482,81652,1582823,619155,2014-04-22 09:41:26.663000,-15,2014-04-22 09:41:37.327000,Waived current late fee 1.,93
,548141,2682048,132962,1583121,619242,2014-04-22 15:52:24.760000,15,2014-04-22 15:53:54.140000,Waived current late fee 1.,93
,548142,2682048,132962,1583121,619242,2014-04-22 15:52:24.760000,-15,2014-04-22 15:53:54.143000,Waived current late fee 1.,93
,548733,2684323,93143,1584240,619490,2014-04-24 16:21:22.563000,15,2014-04-24 16:21:26.323000,Waived current late fee 2.,93
,548734,2684323,93143,1584240,619490,2014-04-24 16:21:22.563000,-15,2014-04-24 16:21:26.323000,Waived current late fee 2.,93
,548937,2685012,114530,1584540,619536,2014-04-25 11:11:38.140000,15,2014-04-25 11:11:43.260000,Waived current late fee 2.,93
,548938,2685012,114530,1584540,619536,2014-04-25 11:11:38.140000,-15,2014-04-25 11:11:43.260000,Waived current late fee 2.,93
,549577,2688111,1562,1586182,619840,2014-04-28 11:24:39.877000,15,2014-04-28 11:24:43.573000,Waived current late fee 1.,93
,549578,2688111,1562,1586182,619840,2014-04-28 11:24:39.877000,-15,2014-04-28 11:24:43.573000,Waived current late fee 1.,93
,552292,2711612,133772,1600062,620962,2014-05-05 15:05:52.140000,15,2014-05-05 15:05:56.250000,Waived current late fee 1.,93
,552293,2711612,133772,1600062,620962,2014-05-05 15:05:52.140000,-15,2014-05-05 15:05:56.250000,Waived current late fee 1.,93
,552338,2711958,119587,1600260,620985,2014-05-05 16:27:23.507000,15,2014-05-05 16:27:27.180000,Waived current late fee 1.,93
,552339,2711958,119587,1600260,620985,2014-05-05 16:27:23.507000,-15,2014-05-05 16:27:27.180000,Waived current late fee 1.,93
,553174,2716354,86852,1602743,621361,2014-05-07 15:35:53.050000,15,2014-05-07 15:35:58.663000,Waived current late fee 1.,1212
,553175,2716354,86852,1602743,621361,2014-05-07 15:35:53.050000,-15,2014-05-07 15:35:58.663000,Waived current late fee 1.,1212
,553176,2716355,86856,1602743,621362,2014-05-07 15:35:53.050000,15,2014-05-07 15:35:58.663000,Waived current late fee 1.,1212
,553177,2716355,86856,1602743,621362,2014-05-07 15:35:53.050000,-15,2014-05-07 15:35:58.667000,Waived current late fee 1.,1212
,553836,2719771,44381,1604631,621637,2014-05-09 13:51:02.980000,15,2014-05-09 13:51:20.780000,Waived current late fee 1.,93
,553837,2719771,44381,1604631,621637,2014-05-09 13:51:02.980000,-15,2014-05-09 13:51:20.783000,Waived current late fee 1.,93
,556352,2729832,80082,1609546,622569,2014-05-16 09:50:23.047000,15,2014-05-16 09:50:25.870000,Waived current late fee 1.,93
,556353,2729832,80082,1609546,622569,2014-05-16 09:50:23.047000,-15,2014-05-16 09:50:25.870000,Waived current late fee 1.,93
,556354,2729833,129211,1609546,622570,2014-05-16 09:50:23.047000,15,2014-05-16 09:50:25.870000,Waived current late fee 1.,93
,556355,2729833,129211,1609546,622570,2014-05-16 09:50:23.047000,-15,2014-05-16 09:50:25.870000,Waived current late fee 1.,93
,557052,2731598,93355,1610355,622753,2014-05-17 12:36:23.587000,15,2014-05-17 12:36:28.060000,Waived current late fee 1.,93
,557053,2731598,93355,1610355,622753,2014-05-17 12:36:23.587000,-15,2014-05-17 12:36:28.060000,Waived current late fee 1.,93
,557730,2734742,66820,1611978,623055,2014-05-20 16:42:46.377000,15,2014-05-20 16:43:04.507000,Waived current late fee 1.,93
,557731,2734742,66820,1611978,623055,2014-05-20 16:42:46.377000,-15,2014-05-20 16:43:04.507000,Waived current late fee 1.,93
,558570,2738625,137149,1613933,623532,2014-05-24 09:36:18.757000,15,2014-05-24 09:36:24.827000,Waived current late fee 1.,1179
,558571,2738625,137149,1613933,623532,2014-05-24 09:36:18.757000,-15,2014-05-24 09:36:24.827000,Waived current late fee 1.,1179
