Totals & Averages,PAYMENTID,LEDGERID,CHARGEID,PMTTYPEID,DPMT,DCPMTAMT,SCHECKNUM,BNSF,DCREATED,DDELETED,EMPLOYEEID
,14897254.0,1586.0,17425825.0,103.0,2025-04-01 10:23:30.040,191.0,*5974,False,2025-04-01 10:23:30.040,,47.0
,14900893.0,463813.0,17425902.0,104.0,2025-04-01 13:07:52.177,148.0,*2970,False,2025-04-01 13:07:52.183,,47.0
,14900894.0,463813.0,17425901.0,104.0,2025-04-01 13:07:52.177,9.0,*2970,False,2025-04-01 13:07:52.190,,47.0
,14901109.0,1504.0,17415561.0,104.0,2025-04-01 15:23:44.840,96.0,*9694,False,2025-04-01 15:23:47.527,,1179.0
,14901110.0,1504.0,17415568.0,104.0,2025-04-01 15:23:44.840,9.0,*9694,False,2025-04-01 15:23:47.533,,1179.0
,14901111.0,237009.0,17410569.0,104.0,2025-04-01 15:23:50.410,203.0,*1925,False,2025-04-01 15:23:52.990,,1179.0
,14901112.0,700943.0,17415553.0,103.0,2025-04-01 15:23:55.793,85.0,*8941,False,2025-04-01 15:23:58.313,,1179.0
,14901113.0,699478.0,17415560.0,104.0,2025-04-01 15:24:04.383,186.0,*1603,False,2025-04-01 15:24:06.503,,1179.0
,14901114.0,702699.0,17415558.0,103.0,2025-04-01 15:24:16.703,144.0,*9807,False,2025-04-01 15:24:19.437,,1179.0
,14901115.0,1512.0,17415559.0,103.0,2025-04-01 15:24:16.703,124.0,*9807,False,2025-04-01 15:24:19.437,,1179.0
,14901116.0,1512.0,17415569.0,103.0,2025-04-01 15:24:16.703,9.0,*9807,False,2025-04-01 15:24:19.440,,1179.0
,14901118.0,1605.0,17405633.0,104.0,2025-04-01 15:24:22.590,179.0,*2354,False,2025-04-01 15:24:24.487,,1179.0
,14901119.0,1605.0,17405634.0,104.0,2025-04-01 15:24:22.590,9.0,*2354,False,2025-04-01 15:24:24.503,,1179.0
,14901124.0,694862.0,17412626.0,105.0,2025-04-01 15:24:35.613,336.0,*8002,False,2025-04-01 15:24:42.100,,1179.0
,14901125.0,707115.0,17415555.0,103.0,2025-04-01 15:24:44.940,265.0,*3840,False,2025-04-01 15:24:47.313,,1179.0
,14901126.0,707629.0,17415563.0,104.0,2025-04-01 15:24:50.477,186.0,*4500,False,2025-04-01 15:24:52.493,,1179.0
,14901127.0,707630.0,17415562.0,104.0,2025-04-01 15:24:50.477,169.0,*4500,False,2025-04-01 15:24:52.497,,1179.0
,14901128.0,1714.0,17415554.0,103.0,2025-04-01 15:24:55.403,135.0,*5023,False,2025-04-01 15:24:57.650,,1179.0
,14901133.0,696878.0,17415557.0,103.0,2025-04-01 15:26:31.437,174.0,*0775,False,2025-04-01 15:26:34.157,,1179.0
,14901134.0,696878.0,17415572.0,103.0,2025-04-01 15:26:31.437,9.0,*0775,False,2025-04-01 15:26:34.157,,1179.0
,14901135.0,1639.0,17410570.0,105.0,2025-04-01 15:26:37.260,131.0,*1005,False,2025-04-01 15:26:39.313,,1179.0
,14901154.0,1784.0,17425967.0,104.0,2025-04-01 15:44:48.060,141.0,9556,False,2025-04-01 15:44:48.067,,47.0
,14901167.0,700008.0,17425968.0,104.0,2025-04-01 15:45:47.560,109.0,9556,False,2025-04-01 15:45:47.567,,47.0
,14901544.0,694907.0,17415556.0,104.0,2025-04-01 16:26:37.213,152.0,*3006,False,2025-04-01 16:26:38.987,,1179.0
,14901545.0,694907.0,17415571.0,104.0,2025-04-01 16:26:37.213,9.0,*3006,False,2025-04-01 16:26:38.997,,1179.0
,14901793.0,229090.0,17404448.0,104.0,2025-04-01 23:27:52.417,163.0,*4181,False,2025-04-01 23:27:52.417,,47.0
,14901794.0,229090.0,17409025.0,104.0,2025-04-01 23:27:52.417,20.0,*4181,False,2025-04-01 23:27:52.420,,47.0
,14901795.0,229090.0,17413222.0,104.0,2025-04-01 23:27:52.417,25.0,*4181,False,2025-04-01 23:27:52.420,,47.0
,14901796.0,250820.0,17404449.0,104.0,2025-04-01 23:28:38.413,77.0,*4181,False,2025-04-01 23:28:38.413,,47.0
,14901797.0,250820.0,17409026.0,104.0,2025-04-01 23:28:38.413,20.0,*4181,False,2025-04-01 23:28:38.417,,47.0
,14901798.0,250820.0,17413223.0,104.0,2025-04-01 23:28:38.413,25.0,*4181,False,2025-04-01 23:28:38.417,,47.0
,14902074.0,328737.0,17412621.0,114.0,2025-04-02 09:52:38.677,85.0,9209029221,False,2025-04-02 09:52:40.197,,1212.0
,14902170.0,698482.0,17426062.0,104.0,2025-04-02 10:39:51.793,109.0,*9245,False,2025-04-02 10:39:54.333,,1212.0
,14902171.0,153951.0,17426061.0,104.0,2025-04-02 10:40:05.450,96.0,*6190,False,2025-04-02 10:40:07.813,,1212.0
,14902172.0,153951.0,17426064.0,104.0,2025-04-02 10:40:05.450,9.0,*6190,False,2025-04-02 10:40:07.813,,1212.0
,14902173.0,702572.0,17426059.0,103.0,2025-04-02 10:40:11.320,206.0,*1393,False,2025-04-02 10:40:13.630,,1212.0
,14902174.0,692537.0,17426060.0,103.0,2025-04-02 10:40:11.320,108.0,*1393,False,2025-04-02 10:40:13.633,,1212.0
,14902175.0,700361.0,17426058.0,104.0,2025-04-02 10:40:20.633,196.0,*9830,False,2025-04-02 10:40:22.577,,1212.0
,14902176.0,700361.0,17426067.0,104.0,2025-04-02 10:40:20.633,50.0,*9830,False,2025-04-02 10:40:22.577,,1212.0
,14902177.0,1631.0,17426057.0,104.0,2025-04-02 10:40:25.673,124.0,*7162,False,2025-04-02 10:40:28.120,,1212.0
,14902178.0,1631.0,17426065.0,104.0,2025-04-02 10:40:25.673,9.0,*7162,False,2025-04-02 10:40:28.120,,1212.0
,14902179.0,47798.0,17426056.0,104.0,2025-04-02 10:40:25.673,124.0,*7162,False,2025-04-02 10:40:28.123,,1212.0
,14902180.0,1522.0,17426055.0,103.0,2025-04-02 10:40:31.463,72.0,*7653,False,2025-04-02 10:40:33.803,,1212.0
,14902181.0,1522.0,17426066.0,103.0,2025-04-02 10:40:31.463,9.0,*7653,False,2025-04-02 10:40:33.807,,1212.0
,14902182.0,699973.0,17426054.0,103.0,2025-04-02 10:40:40.523,130.0,*6975,False,2025-04-02 10:40:42.920,,1212.0
,14902183.0,696942.0,17426053.0,103.0,2025-04-02 10:40:40.523,359.0,*6975,False,2025-04-02 10:40:42.920,,1212.0
,14902462.0,49648.0,17413115.0,104.0,2025-04-02 14:12:56.710,123.0,*0379,False,2025-04-02 14:13:11.830,,1179.0
,14902463.0,49648.0,17413119.0,104.0,2025-04-02 14:12:56.710,9.0,*0379,False,2025-04-02 14:13:11.830,,1179.0
,14902503.0,61763.0,17426306.0,104.0,2025-04-02 14:29:44.820,308.0,*1340,False,2025-04-02 14:29:44.820,,47.0
,14903128.0,445648.0,17404118.0,104.0,2025-04-03 06:00:00.873,102.0,*0400,False,2025-04-03 06:00:00.873,,47.0
,14903129.0,445648.0,17408426.0,104.0,2025-04-03 06:00:00.873,20.0,*0400,False,2025-04-03 06:00:00.877,,47.0
,14903130.0,445648.0,17413118.0,104.0,2025-04-03 06:00:00.873,25.0,*0400,False,2025-04-03 06:00:00.877,,47.0
,14903202.0,129426.0,17426592.0,101.0,2025-04-03 08:57:21.083,86.0,1644,False,2025-04-03 08:57:23.723,,2756.0
,14903203.0,263206.0,17426593.0,101.0,2025-04-03 08:57:21.083,101.0,1644,False,2025-04-03 08:57:23.727,,2756.0
,14903204.0,399112.0,17426594.0,101.0,2025-04-03 08:57:21.083,134.0,1644,False,2025-04-03 08:57:23.730,,2756.0
,14903205.0,53566.0,17426595.0,101.0,2025-04-03 08:57:21.083,152.0,1644,False,2025-04-03 08:57:23.730,,2756.0
,14903206.0,465140.0,17426596.0,101.0,2025-04-03 08:57:21.083,105.0,1644,False,2025-04-03 08:57:23.733,,2756.0
,14903207.0,8223.0,17426597.0,101.0,2025-04-03 08:57:21.083,90.0,1644,False,2025-04-03 08:57:23.737,,2756.0
,14903208.0,1791.0,17426598.0,101.0,2025-04-03 08:57:21.083,158.0,1644,False,2025-04-03 08:57:23.740,,2756.0
,14904051.0,706013.0,17407093.0,103.0,2025-04-03 12:33:53.100,114.0,*8191,False,2025-04-03 12:33:53.110,,47.0
,14904052.0,706013.0,17410398.0,103.0,2025-04-03 12:33:53.100,20.0,*8191,False,2025-04-03 12:33:53.113,,47.0
,14904053.0,706013.0,17426452.0,103.0,2025-04-03 12:33:53.100,25.0,*8191,False,2025-04-03 12:33:53.113,,47.0
,14904068.0,1683.0,17426706.0,104.0,2025-04-03 12:51:23.803,88.0,*8908,False,2025-04-03 12:51:23.807,,47.0
,14904069.0,1683.0,17426705.0,104.0,2025-04-03 12:51:23.803,9.0,*8908,False,2025-04-03 12:51:23.810,,47.0
,14904070.0,1683.0,17426708.0,104.0,2025-04-03 12:51:23.803,88.0,*8908,False,2025-04-03 12:51:23.810,,47.0
,14904071.0,1683.0,17426707.0,104.0,2025-04-03 12:51:23.803,9.0,*8908,False,2025-04-03 12:51:23.810,,47.0
,14904080.0,702527.0,17426449.0,104.0,2025-04-03 13:02:41.650,109.0,*9469,False,2025-04-03 13:02:45.517,,2756.0
,14904081.0,699168.0,17426448.0,104.0,2025-04-03 13:02:52.043,109.0,*0364,False,2025-04-03 13:02:55.143,,2756.0
,14904082.0,405495.0,17426447.0,104.0,2025-04-03 13:02:59.423,154.0,*0945,False,2025-04-03 13:03:03.443,,2756.0
,14904083.0,694390.0,17426446.0,105.0,2025-04-03 13:03:14.977,143.0,*1005,False,2025-04-03 13:03:18.877,,2756.0
,14904084.0,129621.0,17426445.0,104.0,2025-04-03 13:03:21.607,158.0,*0023,False,2025-04-03 13:03:25.620,,2756.0
,14904085.0,693169.0,17426444.0,104.0,2025-04-03 13:03:28.363,272.0,*6984,False,2025-04-03 13:03:31.420,,2756.0
,14904086.0,696389.0,17426443.0,104.0,2025-04-03 13:03:28.363,272.0,*6984,False,2025-04-03 13:03:31.420,,2756.0
,14904087.0,696459.0,17426442.0,104.0,2025-04-03 13:03:28.363,185.0,*6984,False,2025-04-03 13:03:31.420,,2756.0
,14904088.0,454454.0,17426438.0,103.0,2025-04-03 13:03:38.073,136.0,*6903,False,2025-04-03 13:03:43.927,,2756.0
,14904089.0,706689.0,17426441.0,104.0,2025-04-03 13:03:46.633,153.0,*7241,False,2025-04-03 13:03:50.723,,2756.0
,14904090.0,706236.0,17426440.0,104.0,2025-04-03 13:03:53.833,109.0,*9804,False,2025-04-03 13:03:56.843,,2756.0
,14904091.0,416077.0,17411983.0,104.0,2025-04-03 13:03:59.937,101.0,*9115,False,2025-04-03 13:04:03.303,,2756.0
,14904092.0,438095.0,17426439.0,104.0,2025-04-03 13:04:07.157,99.0,*2857,False,2025-04-03 13:04:11.050,,2756.0
,14904193.0,706976.0,17415565.0,99.0,2025-04-03 14:37:10.633,20.0,,False,2025-04-03 14:37:14.790,,2756.0
,14904194.0,706976.0,17382733.0,100.0,2025-04-03 14:38:27.257,109.0,,False,2025-04-03 14:38:28.730,,2756.0
,14904195.0,86852.0,17415552.0,100.0,2025-04-03 14:39:34.060,157.0,,False,2025-04-03 14:39:35.580,,2756.0
,14904431.0,405040.0,17409016.0,103.0,2025-04-03 20:27:23.143,162.0,*2734,False,2025-04-03 20:27:23.147,,47.0
,14904432.0,405040.0,17412633.0,103.0,2025-04-03 20:27:23.143,20.0,*2734,False,2025-04-03 20:27:23.153,,47.0
,14904445.0,462394.0,17426771.0,103.0,2025-04-03 22:47:44.280,95.0,*9364,False,2025-04-03 22:47:44.280,,47.0
,14904446.0,697124.0,17426772.0,103.0,2025-04-03 22:47:45.317,97.0,*9364,False,2025-04-03 22:47:45.313,,47.0
,14904583.0,699992.0,17426902.0,104.0,2025-04-04 07:20:32.827,85.0,*9249,False,2025-04-04 07:20:32.830,,47.0
,14904714.0,445927.0,17426942.0,101.0,2025-04-04 08:55:16.163,102.0,1742,False,2025-04-04 08:55:17.870,,2756.0
,14904726.0,708255.0,17426944.0,104.0,2025-04-04 09:13:01.137,20.0,*7898,False,2025-04-04 09:13:08.947,,2756.0
,14904727.0,708255.0,17426943.0,104.0,2025-04-04 09:13:01.137,206.0,*7898,False,2025-04-04 09:13:08.950,,2756.0
,14904749.0,699782.0,17426789.0,104.0,2025-04-04 09:45:58.893,114.0,*1880,False,2025-04-04 09:46:02.237,,2756.0
,14904750.0,702550.0,17426780.0,104.0,2025-04-04 09:46:05.420,85.0,*2725,False,2025-04-04 09:46:09.323,,2756.0
,14904751.0,396013.0,17426787.0,104.0,2025-04-04 09:46:20.467,162.0,*1547,False,2025-04-04 09:46:24.283,,2756.0
,14904752.0,139854.0,17426786.0,103.0,2025-04-04 09:46:31.343,129.0,*8452,False,2025-04-04 09:46:33.930,,2756.0
,14904753.0,139854.0,17426795.0,103.0,2025-04-04 09:46:31.343,9.0,*8452,False,2025-04-04 09:46:33.933,,2756.0
,14904754.0,156975.0,17426785.0,103.0,2025-04-04 09:46:31.343,158.0,*8452,False,2025-04-04 09:46:33.937,,2756.0
,14904755.0,696562.0,17426784.0,105.0,2025-04-04 09:46:41.177,108.0,*1031,False,2025-04-04 09:46:44.370,,2756.0
,14904940.0,692573.0,17426783.0,99.0,2025-04-04 12:29:58.000,108.0,,False,2025-04-04 12:30:04.150,,2756.0
,14904941.0,697681.0,17426782.0,104.0,2025-04-04 12:31:08.747,159.0,*1962,False,2025-04-04 12:31:12.777,,2756.0
,14904951.0,54734.0,17405632.0,103.0,2025-04-04 12:37:55.270,102.0,*3103,False,2025-04-04 12:37:55.267,,47.0
,14904952.0,54734.0,17426984.0,103.0,2025-04-04 12:37:55.270,102.0,*3103,False,2025-04-04 12:37:55.270,,47.0
,14905386.0,404939.0,17426790.0,104.0,2025-04-04 17:16:43.857,199.0,*0377,False,2025-04-04 17:16:43.853,,47.0
,14905421.0,152543.0,17426451.0,104.0,2025-04-04 18:17:05.860,20.0,*8218,False,2025-04-04 18:17:16.553,,93.0
,14905422.0,152543.0,17411877.0,104.0,2025-04-04 18:17:05.860,400.0,*8218,False,2025-04-04 18:17:16.557,,93.0
,14905616.0,446207.0,17427263.0,104.0,2025-04-05 08:33:11.240,102.0,*0674,False,2025-04-05 08:33:11.243,,47.0
,14905656.0,693298.0,17426184.0,104.0,2025-04-05 09:08:18.693,143.0,*7358,False,2025-04-05 09:08:18.687,,47.0
,14905769.0,454429.0,17427071.0,104.0,2025-04-05 12:14:00.233,102.0,*2849,False,2025-04-05 12:14:04.430,,2756.0
,14905770.0,454429.0,17427076.0,104.0,2025-04-05 12:14:00.233,9.0,*2849,False,2025-04-05 12:14:04.433,,2756.0
,14905772.0,700410.0,17427070.0,103.0,2025-04-05 12:14:17.970,109.0,*7515,False,2025-04-05 12:14:21.823,,2756.0
,14905774.0,410328.0,17427067.0,104.0,2025-04-05 12:14:28.677,83.0,*7878,False,2025-04-05 12:14:32.847,,2756.0
,14905950.0,461743.0,17426052.0,103.0,2025-04-05 16:15:41.237,105.0,*0180,False,2025-04-05 16:15:41.247,,47.0
,14906193.0,57145.0,17427490.0,104.0,2025-04-06 11:57:46.687,363.0,*3984,False,2025-04-06 11:57:46.687,,47.0
,14906194.0,58784.0,17427489.0,103.0,2025-04-06 11:59:02.090,219.0,*3984,False,2025-04-06 11:59:02.080,,47.0
,14906494.0,463983.0,17377020.0,99.0,2025-04-07 10:46:31.000,20.0,,False,2025-04-07 10:46:36.563,,2756.0
,14906495.0,463983.0,17381948.0,99.0,2025-04-07 10:46:31.000,25.0,,False,2025-04-07 10:46:36.567,,2756.0
,14906496.0,463983.0,17399005.0,99.0,2025-04-07 10:46:31.000,50.0,,False,2025-04-07 10:46:36.567,,2756.0
,14906497.0,463983.0,17405526.0,99.0,2025-04-07 10:46:31.000,20.0,,False,2025-04-07 10:46:36.567,,2756.0
,14906498.0,463983.0,17410229.0,99.0,2025-04-07 10:46:31.000,120.0,,False,2025-04-07 10:46:36.567,,2756.0
,14906499.0,463983.0,17410922.0,99.0,2025-04-07 10:46:31.000,25.0,,False,2025-04-07 10:46:36.570,,2756.0
,14906500.0,463983.0,17370023.0,99.0,2025-04-07 10:46:31.000,103.0,,False,2025-04-07 10:46:36.570,,2756.0
,14906501.0,463983.0,17399183.0,99.0,2025-04-07 10:46:31.000,103.0,,False,2025-04-07 10:46:36.570,,2756.0
,14906506.0,418624.0,17427996.0,103.0,2025-04-07 10:50:57.350,162.0,*6263,False,2025-04-07 10:51:00.810,,2756.0
,14906507.0,694861.0,17427492.0,104.0,2025-04-07 10:51:11.430,336.0,*7737,False,2025-04-07 10:51:14.900,,2756.0
,14906508.0,399477.0,17427995.0,104.0,2025-04-07 10:51:25.797,101.0,*2117,False,2025-04-07 10:51:29.093,,2756.0
,14906511.0,695568.0,17427994.0,106.0,2025-04-07 10:51:31.753,143.0,*9551,False,2025-04-07 10:51:35.200,,2756.0
,14906512.0,439092.0,17427491.0,104.0,2025-04-07 10:51:37.600,99.0,*1992,False,2025-04-07 10:51:41.300,,2756.0
,14906547.0,706841.0,17427493.0,104.0,2025-04-07 11:15:20.020,206.0,*0754,False,2025-04-07 11:15:20.030,,47.0
,14906849.0,708300.0,17428567.0,103.0,2025-04-07 13:50:49.960,20.0,*1268,False,2025-04-07 13:50:58.737,,2756.0
,14906850.0,708300.0,17428566.0,103.0,2025-04-07 13:50:49.960,186.0,*1268,False,2025-04-07 13:50:58.740,,2756.0
,14907070.0,708311.0,17428628.0,104.0,2025-04-07 16:56:08.173,20.0,*1454,False,2025-04-07 16:56:18.743,,2756.0
,14907071.0,708311.0,17428627.0,104.0,2025-04-07 16:56:08.173,109.0,*1454,False,2025-04-07 16:56:18.747,,2756.0
,14907085.0,463194.0,17427992.0,104.0,2025-04-07 17:08:06.947,105.0,*9004,False,2025-04-07 17:08:10.637,,2756.0
,14907404.0,395990.0,17427494.0,104.0,2025-04-08 10:49:43.813,162.0,*8946,False,2025-04-08 10:49:58.443,,1212.0
,14907427.0,701603.0,17427068.0,103.0,2025-04-08 11:55:57.973,109.0,*0318,False,2025-04-08 11:55:57.973,,47.0
,14907428.0,697542.0,17427987.0,99.0,2025-04-08 11:57:05.000,370.0,,False,2025-04-08 11:57:14.583,,1212.0
,14907429.0,699279.0,17427988.0,99.0,2025-04-08 11:58:49.000,206.0,,False,2025-04-08 11:59:01.680,,1212.0
,14907440.0,252010.0,17428666.0,104.0,2025-04-08 12:18:51.067,102.0,*5590,False,2025-04-08 12:18:54.100,,1212.0
,14907441.0,693273.0,17428665.0,104.0,2025-04-08 12:19:01.307,108.0,*5601,False,2025-04-08 12:19:03.530,,1212.0
,14907446.0,698018.0,17428660.0,103.0,2025-04-08 12:19:18.053,139.0,*7820,False,2025-04-08 12:19:21.047,,1212.0
,14907447.0,439156.0,17428664.0,104.0,2025-04-08 12:19:24.563,140.0,*6248,False,2025-04-08 12:19:27.717,,1212.0
,14907448.0,697100.0,17428663.0,104.0,2025-04-08 12:19:30.927,221.0,*7513,False,2025-04-08 12:19:33.630,,1212.0
,14907449.0,269456.0,17415551.0,103.0,2025-04-08 12:19:40.060,101.0,*2789,False,2025-04-08 12:19:40.060,,47.0
,14907450.0,269456.0,17415570.0,103.0,2025-04-08 12:19:40.060,9.0,*2789,False,2025-04-08 12:19:40.060,,47.0
,14907451.0,269456.0,17428667.0,103.0,2025-04-08 12:19:40.060,20.0,*2789,False,2025-04-08 12:19:40.060,,47.0
,14907452.0,122415.0,17412988.0,104.0,2025-04-08 12:19:42.380,140.0,*6484,False,2025-04-08 12:19:45.113,,1212.0
,14907535.0,157759.0,17427993.0,101.0,2025-04-08 13:34:52.317,158.0,1947,False,2025-04-08 13:34:53.317,,1212.0
,14907569.0,53266.0,17428900.0,101.0,2025-04-08 14:16:40.617,135.0,1043,False,2025-04-08 14:16:42.527,,1179.0
,14907590.0,708336.0,17428907.0,104.0,2025-04-08 14:26:30.810,20.0,*2960,False,2025-04-08 14:26:30.803,,47.0
,14907591.0,708336.0,17428908.0,104.0,2025-04-08 14:26:30.810,85.0,*2960,False,2025-04-08 14:26:30.807,,47.0
,14907602.0,81778.0,17428910.0,101.0,2025-04-08 14:48:18.330,98.0,8957,False,2025-04-08 14:48:19.423,,1179.0
,14907634.0,700464.0,17426587.0,104.0,2025-04-08 15:25:19.857,109.0,*2999,False,2025-04-08 15:25:19.857,,47.0
,14907753.0,702540.0,17426788.0,103.0,2025-04-08 17:24:46.383,99.0,*7361,False,2025-04-08 17:24:49.370,,1179.0
,14907974.0,692677.0,17428979.0,104.0,2025-04-09 09:57:51.437,108.0,*1444,False,2025-04-09 09:57:54.150,,2756.0
,14907975.0,692678.0,17428980.0,104.0,2025-04-09 09:57:51.437,108.0,*1444,False,2025-04-09 09:57:54.153,,2756.0
,14907976.0,703635.0,17413109.0,104.0,2025-04-09 09:58:01.110,109.0,*3273,False,2025-04-09 09:58:03.497,,2756.0
,14907977.0,703635.0,17427495.0,104.0,2025-04-09 09:58:01.110,20.0,*3273,False,2025-04-09 09:58:03.500,,2756.0
,14907978.0,694482.0,17428978.0,104.0,2025-04-09 09:58:07.163,108.0,*5231,False,2025-04-09 09:58:09.947,,2756.0
,14907979.0,701115.0,17428977.0,103.0,2025-04-09 09:58:17.420,153.0,*8383,False,2025-04-09 09:58:19.843,,2756.0
,14907980.0,693925.0,17428975.0,104.0,2025-04-09 09:58:23.113,85.0,*1766,False,2025-04-09 09:58:25.010,,2756.0
,14907981.0,440907.0,17428974.0,104.0,2025-04-09 09:58:30.283,136.0,*5180,False,2025-04-09 09:58:32.490,,2756.0
,14907982.0,455019.0,17428971.0,103.0,2025-04-09 09:58:35.793,100.0,*8138,False,2025-04-09 09:58:37.973,,2756.0
,14907985.0,705886.0,17428976.0,104.0,2025-04-09 09:58:49.020,109.0,*6836,False,2025-04-09 09:58:51.313,,2756.0
,14908026.0,690321.0,17429164.0,104.0,2025-04-09 10:49:11.293,198.0,*2377,False,2025-04-09 10:49:11.293,,47.0
,14908210.0,253062.0,17407913.0,104.0,2025-04-09 14:14:41.773,192.0,*4267,False,2025-04-09 14:14:41.770,,47.0
,14908211.0,253062.0,17411884.0,104.0,2025-04-09 14:14:41.773,20.0,*4267,False,2025-04-09 14:14:41.777,,47.0
,14908212.0,253062.0,17427075.0,104.0,2025-04-09 14:14:41.773,25.0,*4267,False,2025-04-09 14:14:41.777,,47.0
,14908263.0,438790.0,17429268.0,104.0,2025-04-09 15:20:45.020,131.0,*8726,False,2025-04-09 15:20:52.207,,2756.0
,14908266.0,269881.0,17427997.0,104.0,2025-04-09 15:29:24.480,94.0,*5463,False,2025-04-09 15:29:30.733,,2756.0
,14908299.0,205488.0,17427069.0,104.0,2025-04-09 16:41:17.587,134.0,*2742,False,2025-04-09 16:41:17.587,,47.0
,14908378.0,184828.0,17428983.0,104.0,2025-04-10 00:07:05.507,162.0,*9260,False,2025-04-10 00:07:05.507,,47.0
,14908379.0,184828.0,17428988.0,104.0,2025-04-10 00:07:05.507,13.0,*9260,False,2025-04-10 00:07:05.507,,47.0
,14908380.0,699262.0,17428981.0,104.0,2025-04-10 00:10:06.803,186.0,*9260,False,2025-04-10 00:10:06.807,,47.0
,14908381.0,207423.0,17428982.0,103.0,2025-04-10 00:16:34.437,233.0,*8240,False,2025-04-10 00:16:34.423,,47.0
,14908525.0,697498.0,17425804.0,104.0,2025-04-10 07:29:05.843,133.0,*4845,False,2025-04-10 07:29:05.843,,47.0
,14908544.0,265841.0,17428985.0,101.0,2025-04-10 08:54:20.243,20.0,5001,False,2025-04-10 08:54:21.060,,2756.0
,14908545.0,265841.0,17412363.0,101.0,2025-04-10 08:54:20.243,130.0,5001,False,2025-04-10 08:54:21.060,,2756.0
,14908607.0,694513.0,17429297.0,104.0,2025-04-10 09:43:30.070,85.0,*9294,False,2025-04-10 09:43:31.997,,2756.0
,14908608.0,217534.0,17429296.0,105.0,2025-04-10 09:43:35.567,322.0,*2008,False,2025-04-10 09:43:37.193,,2756.0
,14908613.0,401651.0,17429292.0,104.0,2025-04-10 09:43:40.583,112.0,*5215,False,2025-04-10 09:43:42.767,,2756.0
,14908614.0,415535.0,17429295.0,104.0,2025-04-10 09:43:40.583,50.0,*5215,False,2025-04-10 09:43:42.770,,2756.0
,14908615.0,693877.0,17429294.0,105.0,2025-04-10 09:43:53.927,143.0,*1005,False,2025-04-10 09:43:56.177,,2756.0
,14908616.0,410464.0,17429293.0,103.0,2025-04-10 09:43:59.650,101.0,*1670,False,2025-04-10 09:44:02.490,,2756.0
,14908807.0,708373.0,17429578.0,99.0,2025-04-10 13:52:00.890,0.0,,False,2025-04-10 13:52:01.053,,2756.0
,14908809.0,708373.0,17429577.0,104.0,2025-04-10 13:53:07.957,270.9,*5413,False,2025-04-10 13:53:22.243,,2756.0
,14908920.0,463753.0,17405528.0,104.0,2025-04-10 14:56:54.147,25.0,*0062,False,2025-04-10 14:57:01.330,,2756.0
,14908921.0,463753.0,17428668.0,104.0,2025-04-10 14:56:54.147,20.0,*0062,False,2025-04-10 14:57:01.340,,2756.0
,14908922.0,463753.0,17385307.0,104.0,2025-04-10 14:56:54.147,179.0,*0062,False,2025-04-10 14:57:01.350,,2756.0
,14909115.0,339794.0,17428670.0,104.0,2025-04-10 20:18:51.470,9.0,*1844,False,2025-04-10 20:18:51.470,,47.0
,14909116.0,339794.0,17428662.0,104.0,2025-04-10 20:18:51.470,165.0,*1844,False,2025-04-10 20:18:51.473,,47.0
,14909117.0,401040.0,17427487.0,104.0,2025-04-10 20:18:51.470,101.0,*1844,False,2025-04-10 20:18:51.477,,47.0
,14909118.0,696618.0,17409508.0,103.0,2025-04-10 20:33:37.450,108.0,*6264,False,2025-04-10 20:33:37.450,,47.0
,14909247.0,464863.0,17432156.0,103.0,2025-04-11 06:37:19.250,105.0,*8178,False,2025-04-11 06:37:19.250,,47.0
,14909275.0,463849.0,17429755.0,99.0,2025-04-11 08:44:16.413,20.0,,False,2025-04-11 08:44:17.707,,2756.0
,14909276.0,463849.0,17426781.0,101.0,2025-04-11 08:45:14.057,148.0,3279,False,2025-04-11 08:45:14.697,,2756.0
,14909277.0,453724.0,17409291.0,104.0,2025-04-11 08:46:56.660,136.0,*0260,False,2025-04-11 08:46:56.667,,47.0
,14909278.0,453724.0,17413117.0,104.0,2025-04-11 08:46:56.660,20.0,*0260,False,2025-04-11 08:46:56.667,,47.0
,14909279.0,453724.0,17428669.0,104.0,2025-04-11 08:46:56.660,25.0,*0260,False,2025-04-11 08:46:56.670,,47.0
,14909310.0,403203.0,17429753.0,104.0,2025-04-11 09:56:35.877,199.0,*5073,False,2025-04-11 09:56:35.883,,47.0
,14909317.0,442450.0,17428420.0,104.0,2025-04-11 10:00:27.870,102.0,*4979,False,2025-04-11 10:00:27.870,,47.0
,14909319.0,698643.0,17429749.0,104.0,2025-04-11 10:14:21.780,109.0,*2483,False,2025-04-11 10:14:24.513,,2756.0
,14909320.0,441693.0,17429748.0,104.0,2025-04-11 10:14:30.860,144.0,*0909,False,2025-04-11 10:14:32.990,,2756.0
,14909321.0,389846.0,17429747.0,103.0,2025-04-11 10:14:36.487,154.0,*5732,False,2025-04-11 10:14:38.193,,2756.0
,14909322.0,698640.0,17429746.0,103.0,2025-04-11 10:14:41.603,275.0,*5918,False,2025-04-11 10:14:44.350,,2756.0
,14909323.0,223293.0,17429745.0,104.0,2025-04-11 10:14:51.833,101.0,*6155,False,2025-04-11 10:14:54.643,,2756.0
,14909324.0,183301.0,17429744.0,103.0,2025-04-11 10:14:58.427,156.0,*3148,False,2025-04-11 10:15:01.787,,2756.0
,14909325.0,706352.0,17429743.0,104.0,2025-04-11 10:15:05.343,186.0,*3860,False,2025-04-11 10:15:07.563,,2756.0
